word,synonym,description
"PKCS #14 의사 난수 생성 표준, -擬似亂數生成標準, Public Key Cryptography Standards #14 Pseudo-random Number Generation, PKCS #14",,"RSA사가 제시한 공개 키 암호 표준(PKCS) 중 블록 암호, 해시 함수 등 다양한 방법의 의사 난수 생성(PRNG: Pseudo-Random Number Generation)에 관한 표준."
"PKCS #15 암호 토큰 정보 형식 표준, -暗號-情報形式標準, Public Key Cryptography Standards #15 Cryptographic Token Information Format Standard, PKCS #15",,"RSA사가 제시한 공개 키 암호 표준(PKCS) 중 암호 토큰 정보의 형식을 정의하는 표준. 응용 크립토키(Cryptoki, 또는 다른 토큰 인터페이스) 제공자에 상관없이 다양한 표준 응용을 식별할 수 있도록 하는 암호 토큰 정보의 형식을 정의한다."
"PKCS #1 RSA 암호 표준, -暗號標準, Public Key Cryptography Standards #1 RSA Cryptography Standard, PKCS #1",,"RSA사가 제시한 공개 키 암호 표준 중 RSA 암호 표준. RSA 알고리듬을 이용해 데이터를 암호화·복호화하고 전자서명의 생성과 인증 방법, RSA 공개 키를 위한 구문(syntax)을 설명한다."
"PKCS #3 디피 헬만 키 합의 표준, -合意標準, Public Key Cryptography Standards #3 Diffie-Hellman Key Agreement Standard, PKCS #3",,"RSA사가 제시한 공개 키 암호 표준(PKCS) 중의 하나로, 디피 헬만 키(Diffie-Hellman Key) 분배 알고리듬의 구현을 위한 방법에 관한 표준. OSI의 전송 및 네트워크 계층에서의 안전한 전송채널 구축을 위한 프로토콜에 사용되는 것을 기본 목적으로 한다."
"PKCS #5 패스워드 기반 암호 표준, -基盤暗號標準, Public Key Cryptography Standards #5 Password-based Encryption Standard, PKCS #5",,RSA사가 제시한 공개 키 암호 표준(PKCS) 중 개인 키 정보를 사용자의 패스워드에 기반하여 암호화하는 방법에 관한 표준. 네트워크상에서 개인 키를 전송시킬 때 키에 대한 암호화를 목적으로 한다.
"PKCS #6 확장 인증서 구문 표준, -擴張認證書句文標準, Public Key Cryptography Standards #6 Extended-Certificate Syntax Standard, PKCS #6",,RSA사가 제시한 공개 키 암호 표준(PKCS) 중 X.509 인증서의 확장 구문을 설명하는 표준.
"PKCS #7 암호 메시지 구문 표준, -暗號-句文標準, Public Key Cryptography Standards #7 Cryptographic Message Syntax Standard, PKCS #7",,RSA사가 제시한 공개 키 암호 표준(PKCS) 중 암호학적 메시지 구문에 관한 표준. 전자 서명이나 전자 봉투(Digital Envelop)와 같은 암호 응용에 대한 결과가 가질 수 있는 일반적인 구문 표현에 대한 것으로 PKCS #7은 프라이버시 향상 전자 우편(PEM: 프라이버시 향상 전자 우편)과 호환된다.
"PKCS #8 개인키 정보 구문 표준, -個人-情報句文標準, Public Key Cryptography Standards #8 Private-Key Information Syntax Standard, PKCS #8",,RSA사가 제시한 공개 키 암호 표준(PKCS) 중 공개 키 알고리듬을 위한 개인 키와 속성 정보를 포함하여 암호화된 개인 키를 위한 구문을 정의하는 표준(RFC 5958).
"PKCS #9 선택된 속성형식 표준, -選擇-速成形式標準, Public Key Cryptography Standards #9 Selected Attribute Types, PKCS #9",,"RSA사가 제시한 공개 키 암호 표준(PKCS) 중 PKCS #6의 확장 인증서, PKCS #7의 전자서명 메시지, 그리고 PKCS #8의 개인 키 정보에서 사용되는 선택된 속성 유형들을 정의한 표준(RFC 2985)."
"PNNI 토폴로지 상태 패킷, -狀態-, PNNI topology state packet, PTSP",,ATM 네트워크에서 피어 그룹의 노드들이 상호 간에 자신의 토폴로지 및 트래픽 부하에 관련된 정보를 교환하기 위해 사용하는 패킷. 하위 레벨의 노드들은 자신이 속한 상위 레벨의 노드들에게 이 패킷을 전달한다. 망 내의 최하위 레벨의 노드뿐만 아니라 상위 레벨의 노드들 간의 원활한 정보 교환이 PNNI 라우팅의 핵심이다.
"pnpn 소자, -素子, pnpn device",,"p층과 n층이 교차하는 4개 층의 구조로 되어 있으며, 적어도 3개의 p-n 접합을 포함하는 반도체 소자. pnpn 소자는 쌍안정 전류-전압 특성(bistable current-voltage characteristic)이 있어서 전원 스위칭 목적에 사용된다. pnpn 소자에는 게이트 전극이 없고 브레이크오버 전압(breakover voltage)을 초과하는 아노드 전압(anode voltage)을 가하면 도전시키는 4층 다이오드 또는 쇼클리 다이오드(shockley diode), 게이트 신호를 사용하는 실리콘 제어 정류기(SCR), 실리콘 제어 스위치(SCS), 광신호를 사용하는 광 스위치(LAS), 광 SCR(LASCR:light-activated SCR) 등이 있다."
"post-pass 최적화, -最適化, post-pass optimization",,"응용 프로그램의 최적화에서 어셈블리나 오브젝트 코드에 부가적인 최적화 기법을 적용하는 것. 컴파일러가 기존의 최적화 기법을 적용한 다음 생성되는 어셈블리 코드나 오브젝트 코드, 또는 실행 이미지에 적용되기 때문에 한번에 하나의 파일 또는 모듈을 처리하는 컴파일러보다 프로그램에 대해 더 많은 정보의 최적화를 수행할 수 있어 임베디드 소프트웨어 최적화 기법으로 많이 사용되고 있다."
"PVF선, -線, PolyvVinyl Formal wire, PVF wire",,"폴리비닐 포멀을 용제로 녹여 동선 위에 발라서 열처리한 것. 유성 에나멜선보다 내마모성, 내약품성이 좋기 때문에 마그넷선으로 사용한다."
"p-부호, -符號, p-code",,"원시 프로그램 부호를 컴퓨터가 실행 가능한 목적 부호로 만들기 위해 p-부호 번역기를 사용하여 번역한 부호. p-부호는 컴퓨터에 별도의 컴파일러가 없어도 p-부호 번역기만 있으면 프로그램을 간단히 실행시킬 수 있는 반면, 목적 부호로 번역되는 한 단계가 추가되므로 실행 시간이 느리다. 파스칼(Pascal) 언어의 많은 버전이 이 부호를 사용한다."
"P-영속 CSMA, -永續-, P-persistent CSMA",,"반송파 감지 다중 접속(CSMA) 방식에서 전송할 메시지를 갖는 국이 주어진 채널을 검사하여, 사용이 가능하면 확률 p(통신로 접근 권한을 가진 국 중 자신이 선택될 확률)로 메시지를 전송하고, 사용 중이면 1-p로 일정 시간이 경과된 후 다시 그 채널을 검사하는 방식."
"P 주파수 대역, -周波數帶域, P band",,"관습적으로 사용되는 주파수대의 호칭. 확실하게 결정된 하나의 주파수 범위가 있는 것은 아니고, 예를 들면 225~390MHz(미국의 경우)와 200~400MHz(영국의 경우)의 주파수대를 말한다."
"p형 금속 산화물 반도체, -型金屬酸化物半導體, P-channel Metal Oxide Semiconductor, P-channel MOS, PMOS",동의어 : P-채널 모스,"대규모 집적 회로(LSI) 기술의 하나로 p-채널 트랜지스터로 구성되고 n형 기판을 사용하며 전류 통로를 흐르는 캐리어가 정공인 반도체. n형 금속 산화물 반도체(NMOS)보다 스위칭 속도가 느리다. p형 금속 산화물 반도체(PMOS)는 정공을 캐리어로 하지만, NMOS는 전자를 캐리어로 하기 때문에 PMOS보다 스위칭 속도가 2~3배 빠르고, 전원의 극성이 플러스이기 때문에 양극성 집적 회로(IC)를 접속하기가 쉽다."
"p형 반도체, -型半導體, p-type semiconductor",,"정공에 의해서 전기 전도가 일어나는 반도체. 게르마늄, 실리콘 등의 결정 중에 붕소, 갈륨, 인듐과 같은 원자가가 3가인 원소를 적절히 가한 불순문(외인성) 반도체이다."
