word,synonym,description
"해양 과학 기술, 海洋科學技術, Marine Technology, MT",,"바다에서 인간의 활동을 자유롭게 하고 해양 자원을 효율적으로 활용하기 위한 과학 기술. 해양 수산업 발전의 근간이 될 과학 기술로서 해양 에너지 개발이나 친환경 수산 증양식 개발, 해양 환경 보호, 고부가 가치 선박 기술, 통합 물류 수송 시스템 구축 기술 등도 포함된다."
"해양 관측 위성, 海洋觀測衛星, Marine Observation Satellite, MOS",,각종 원격 감지(sensing)용 기기나 데이터 수집용의 트랜스폰더를 탑재하여 해양의 각종 데이터를 관측하는 데 사용되는 위성.
"해양 등화기, 海洋等化器, ocean block equalizer",,"장거리 심해용 해저 동축 케이블 방식에서 10~20개의 중계기마다 삽입되는 등화기. 누적된 등화도 편차를 등화한다. 그 구성은 중계기와 케이블의 제조 후 특성을 기반으로 하여 예상 가능한 편차를 모두 등화시키는 고정 등화 회로망과, 케이블 부설 중 부설 효과 등으로 인해 생기는 예측할 수 없는 편차를 등화시키는 가변 등화 회로망으로 구성된다."
"해양 마이크로파 통신 방식, 海洋-波通信方式, ocean microwave communication system",,"해저 동축 케이블을 육지로 끌어 올릴 때 생기는 문제, 예를 들면 트롤 어업에 의한 피해를 피하기 위해 채택한 것으로, 대륙붕의 끝(수심 200m 정도)에 설치한 해양 중계소(반침수 부력형 원통 케이스)에 해저 동축 케이블을 끌어 올려 그것과 육지 사이를 마이크로파로 접속하는 방식."
"해양 바이오 정보기술, 海洋-情報技術, Marine Bio Information Technology, MBIT",,"해양 산업에 IT 기술을 접목하여 등장한 새로운 산업. 바닷물을 전기 분해해 청정 살균수(NaOCl)를 만드는 아쿠아셀 전해 살균 시스템, 바닷물로 얼음을 만드는 해수 얼음 제조 기술, 바닷속 어류 이동 및 군집 상황을 휴대폰으로 파악할 수 있는 RF 어탐지 기술 등이 있다."
"해양 소수력 발전소, 海洋小水力發電所",,"화력 발전소에서 사용한 냉각수를 활용하여 전기를 생산하는 발전소. 소수력 발전소는 산간벽지의 작은 하천이나 폭포수에 낙차의 원리를 응용해서 전기를 생산하는 발전소이며, 해양 소수력 발전소는 바다로 방류되는 화력 발전소의 냉각수를 활용해 순환수 계통 배수 터널에 설치된 압력 저감 장치(Seal Well)와 해수면 간 낙차를 이용해 수차를 돌려 전기를 생산하는 발전소이다."
"해양 안전 종합 정보 시스템, 海洋安全綜合情報-, General Information Center On Maritime Safety & Security, GICOMS",,"첨단 정보 기술(IT)을 활용하여 해양 안전과 재난을 종합적으로 관리하는 범국가적 해양 위기 관리 시스템. 위치 추적 시스템(VMS)을 구축해 전 세계 해역에서 운항하는 선박의 위치를 관찰하여 운항선박의 안전을 집중적으로 관리하고, 해양안전정보 공유망을 통하여 해양재난이 발생할 때 신속한 대응으로 피해를 최소화하기 위한 시스템이다."
"해양 정보 시스템, 海洋情報-, Marine Information System, MIS",,"해저 영상 정보, 해저 지질 정보, 수심 정보, 해상 정보 등을 관리하는 시스템. 해류 흐름의 변동, 수온 분포 변화, 어로 자원 이동 상황, 어장 현황 예측 등을 다루는 시스템이다. 해저 영상 수집, 해저 지형 정보, 해저 지리 정보, 해양 에너지를 조사하는 데 활용된다."
"해양 중계소, 海洋中繼所, ocean station",,"해저 동축 케이블의 송수신 단국으로서 대륙붕의 끝 부분에 계류된 반잠수식 부력 부이(buoy). 여기에서 해저 동축 케이블이 인양되며 해안국과는 마이크로파 방식으로 통신하므로 어로 작업이나 닻 등에 의한 영향을 피할 수 있고, 해저 케이블의 신뢰도 향상을 꾀할 수 있다."
"해저 광통신, 海底光通信, submarine optical communication",,해저에 광섬유 케이블 및 광중계기를 설치하여 행하는 광통신. 해저 광중계기가 설치된 경우에는 광케이블을 통하여 중계기 급전을 공급해야 한다. 우리나라에서는 1988년과 1989년에 서해 도시 10여 개 국소(局所)에 6심 해저 광케이블을 포설하여 표준형 90Mb/s 광통신으로 운용하고 있다. 또한 H.J.K(홍콩-일본-한국) 광통신으로 일컫는 해저 광통신도 전남 고흥-제주-일본 사이에 1990년 5월에 개통되어 사용되고 있다.
"해저 국제 회선 영속 사용권, 海底國際回線永續使用權, Indefeasible Right of User, IRU",,관계 당사자 간 완전 합의 없이는 파기나 종료할 수 없는 회선의 영속 사용권. 파기할 수 없는 사용권이라고도 한다. 사용자의 권리는 보통의 임대차 계약에 비해서 완벽하게 보호되고 있으나 건설 당사자의 소유권에 근거를 두고 있기 때문에 사용권은 거의 변하지 않는다. 전기 통신 사업의 기본이 되는 전기 통신 사업법에서는 회선을 스스로 설치해서 통신 서비스를 제공하는 회사를 기간 통신 사업자로 정의하고 있다. 설치의 원칙은 자사에 의한 소유지만 정부는 해저 국제 회선 영속 사용권(IRU)도 ‘설치’로 인정하고 있다. 우리나라를 비롯해서 세계 각국이 통신 사업 분야의 규제를 완화하는 방향으로 정책이 변함에 따라 외국 사업자의 국내 통신 사업 참여는 이전보다 쉬워지고 있다. 앞으로 신규 참여 사업자가 증가하여 선로 부설권이나 IRU의 매매가 왕성해진다면 통신 인프라 사업은 새로운 국면을 맞게 될 것이다.
"해저 동축 중계 방식, 海底同軸中繼方式, submarine coaxial relay system",,해저 동축 케이블을 사용한 중계 방식. 섬을 연결하는 유선 전송로에서는 이 방식이 가장 유리하다.
"해저 동축 케이블, 海底同軸-, submarine coaxial cable",,"고품질의 폴리에틸렌(PE) 절연을 하고 수 마이크로미터(μm)의 가공 치수로 정도(精度)를 높여 높은 수압에 견디도록 한 케이블. 그 구조는 중심 도체 외측에 절연 PE, 외부 도체 및 PE 외피를 피복한 것이며 환경에 따라 다시 그 위에 외장 철선을 입힌다. 일반적으로 해저 동축 케이블 방식은 수 km마다 중계기가 있고 1개의 동축 케이블로 수백~수천 채널의 통화가 가능하다."
"해저 동축 케이블 반송 방식, 海底同軸-搬送方式, submarine coaxial cable carrier system",,"해저 케이블에 의한 반송 방식. 수 km마다 중계기가 있고 1개의 동축 케이블로 수백~수천 채널의 통화가 가능하다. 유인 중계국을 설치할 수 없고, 무인 중계기인 경우 소자의 성능과 수명에 문제가 있었으나, 안정되고 수명이 긴 부품이 개발되어 해저 중계기(submarine repeater)를 설치함에 따라 실용화되었다. SD 방식, 영국식, SB 방식이 있으며, 우리나라는 CS-36MDR 방식을 사용한다."
"해저 동축 케이블 접속, 海底同軸-接續, Main cable to Main cable joint, M-M joint",,"해저 동축 케이블을 상호 접속하는 것. 무외장 케이블의 접속은 강연성을 포함하는 내부 도체의 슬리브 접속, 절연체 폴리에틸렌의 몰드, 외부 도체의 접속, 외부 재킷의 접속 순으로 행해진다. 외장 케이블에서는 동축 케이블 접속 후 외장선의 접속이 행해진다. 외장선의 접속 방법에는 링 접속법, 배럴 접속법, 갈아넣기(overlay) 접속법 등이 있다."
"해저드, hazard",,"논리 회로에서 입력 논리값의 조합이 변하였을 때 내부의 물리적 과도 상태의 불규칙성으로 인해 일시적으로 올바르지 않은 논리 출력이 발생하거나, 올바르지 않은 상태 전이가 이루어지는 현상."
"해저 조사기, 海底調査機, ocean bottom survey sled",,케이블을 해저에 매설할 때 매설 공사에 앞서 매설기의 견인력을 산정하기 위한 조사용 장치.
"해저 케이블 감시 방식, 海底-監視方式, Supervisory, SV",,"광 해저 케이블 방식 및 해저 동축 케이블 방식에서 많이 채택하는 케이블 계통 감시 방식의 하나. 해저 동축 케이블 방식에서는 중계기 각각에 고유의 발진 주파수로 감시용 신호 발진 회로를 조립하고, 육양국에서 그 신호를 수신함으로써 중계기의 동작 상태, 레벨 변화 등을 감시한다. 또 광 해저 케이블 방식에서는 중계기 안에 조립한 감시 회로에 의해 중계기의 부호 착오율, 광입력 전력 등을 육양국으로부터의 제어로 측정하여, 이 정보를 육양국에 전송하는 것으로 중계기의 동작 상태를 감시한다."
"해저 케이블 매설기, 海底-埋設機, submarine cable burying machine",,"해저 케이블을 매설하기 위해 사용되는 기구. 수심이 낮은 해역에서는 어로 작업 등으로 케이블이 손상될 염려가 있기 때문에 해저 케이블을 매설한다. 해저 케이블 매설기에는 제트 수류식과 쟁기식 매설기 등이 있다. 제트 수류식 매설기는 해저 지질이 견고한 곳에서도 굴착할 수 있는 장점이 있으나, 매설 속도가 느리고 굴착 깊이가 불안정하며 적용 수심이 50m에 지나지 않는다. 쟁기식 매설기는 심해 지역(20~200m)에서 사용되며 안정된 굴착을 할 수 있으나 큰 예인력이 필요하므로 대형 선박을 사용해야 한다."
"해저 케이블 위치 통보 장치, 海底-位置通報裝置, Cable Alert Warning System, CAWS",,"매설하지 않은 해저 케이블의 경로 부근에서 조업 또는 항행 중인 어선에 대하여, 케이블의 존재를 감지시키는 시스템. 약 1마일마다 설치한 무선 부표로부터 신호를 송출하여, 어선에 탑재한 어군 탐지기, 수심 측정기 등이 이것을 검지하게 함으로써 케이블 부근에 있다는 것을 알린다."
"해저 케이블 장애 위치 측정 장치, 海底-障碍位置測定裝置, Cable Fault Localization Test Set, CFLTS",,"해저 케이블 시스템에서 케이블에 장애가 발생한 경우, 육양국에서 그 장애 위치를 측정하기 위한 장치."
"해저 통신 케이블, 海底通信-, submarine communications cable",,"육지와 도서 또는 국가 간 데이터 통신을 위해 해저에 설치하는 케이블. 해저 통신 케이블의 재질은 초기에는 구리 케이블이 사용되었으나 회선 용량 증대를 위해 동축 케이블과 광케이블이 사용되었고, 국제 통신량의 급증으로 광케이블이 주로 사용된다. 세계 최초 해저 케이블은 1851년에 영국과 프랑스를 잇는 도버 해협에 포설된 해저 전신 케이블이다. 해저 동축 케이블은 1956년 처음으로 미국과 영국을 잇는 대서양에 포설되었으며(제8 대서양 횡단 케이블(TAT-8)), 해저 광케이블은 1989년에 태평양에 처음 포설되었다(제3 태평양 횡단 케이블(TPC-3)). 우리나라 최초 해저 케이블은 1980년 부산과 일본 시네마현 하마다 간에 포설된 한일 간 280 km 거리의 해저 동축 케이블(K-J cable) 로서 2,700 회선 규모이다. ※ 해저&nbsp;광케이블 관련 국제 표준 ITU-T G.971 ~ G.978"
"해제, 解際, release",,어떤 프로그램의 수행이 끝난 후 사용하던 주변 장치나 기억 장소를 다른 작업에 사용할 수 있도록 풀어 주는 것.
"해제폰, 解除-, Jailbreaking phone",동의어 : 탈옥폰,"사용자가 제조사에서 제한한 여러 가지 기능을 사용하기 위하여 잠금 장치를 해제한 폰. 대표적으로 아이폰 탈옥이 있다. 탈옥한 폰은 바탕화면을 화려하게 꾸밀 수도 있고, 유료 애플리케이션을 무료로 볼 수도 있으며 멀티태스킹도 가능하다. 하지만 탈옥된 아이폰은 제조사의 정책을 거스르므로 제조사가 애프터서비스(A/S)를 제한하고 있다."
"해중 분기 장치, 海中分岐裝置, Branching Unit, BU",,"광 해저 케이블 방식에서 3개의 육양국 상호 간을 접속하는 경우에 해저 도중에 설치되는 장치. 이 장치를 경유하여 케이블을 부설함으로써 케이블의 총길이, 중계기 수 등을 절감할 수 있다. 해중 분기 장치와 한 육양국 간 제어 지령에 의해 해중 분기 장치 내에서 전송로를 절체하여 정상 경로의 전송 용량을 2배의 방식으로 구성할 수 있다."
"해중 분기 중계 장치, 海中分岐中繼裝置, Branching Repeater, BR",,"해중 분기의 한 방식으로, 분기 장치에 재생 중계 회로를 넣은 분기 중계 장치. 해중 분기 장치(BR)의 기본 기능(광섬유 절체 기능, 급전 절체 기능) 외에 재생 중계 기능을 갖고 있다."
"해커, hacker",동의어 : 헤살꾼,①컴퓨터를 이용하여 소프트웨어 작품을 만들어 내는 사람. ②타인의 컴퓨터에 불법으로 접속하여 컴퓨터에 고장을 일으키게 하거나 컴퓨터에 수록된 정보를 변조 또는 파괴하는 사람. 원래는 MIT공대에서 컴퓨터 프로그래밍에 열중하는 개발자들을 지칭하는 좋은 의미로 출발했으나 일반적으로는 부정적인 의미로 널리 사용되고 있다. 이에 대해 해커들은 남의 보안시스템에 몰래 침입하는 불법행위(크래킹)를 하는 사람들을 구분하여 크래커(cracker)라는 이름을 붙였다. 그러나 최근에는 해커와 크래커를 구분하지 않고 해커로 통칭하여 부정적 의미로 더 많이 사용되고 있다.
"해커크라트, Hackercrat",,정부 기관이나 지방 자치 단체 같은 곳에서 채용하는 해커 출신 관료.
"해킹, hacking",동의어 : 헤살질,① 정보 시스템의 취약성을 이용하거나 기존에 알려진 공격 방법을 활용하여 정보 시스템의 프로그램 소스 코드를 임의로 보거나 변경하는 행위. ② 접근을 허가받지 않은 정보 시스템에 불법으로 침투하거나 허가되지 않은 권한을 불법으로 갖는 행위.
"해킹 시그니처, Hacking signature",,"침입 탐지나 침입 방지 시스템과 같은 정보 보호 솔루션에서 해킹이나 취약점, 웜 바이러스, 유해 트래픽 들을 탐지·차단하기 위해 정규화한 공격 패턴. 침입 탐지나 방지는 레퍼런스 DB에 등재된 시그니처와 비교하여 악성 여부를 식별하는 방식으로 다양한 DB 보유는 물론 지속적인 업데이트가 필요하다."
"핵심 기능 단위, 核心機能單位, kernel function unit",,"세션층의 가장 기본적인 기능 단위로서, 세션/접속의 확립 해제, 데이터 전송 등에 필요한 프로토콜 요소의 집합. 이 핵심 기능 단위는 어떤 세션/접속에서도 반드시 사용된다."
"핵심 단어 시각화, word cloud",동의어 : 태그 클라우드(tag cloud),"문서의 문구와 단어를 분석하여 중요도나 사용 빈도를 직관적으로 파악할 수 있도록 시각화하는 표현 기법.1990년대 워드 클라우드 기법의 시각화 형태가 더글라스 코플랜드의 소설 『마이크로서프』(1995)와 독일판 『천개의 고원』(1992) 등에 등장하였으나, 현재의 형태로 대중화된 것은 2000년대에 웹에서 키워드들의 사용 빈도나 인기도를 워드 클라우드 형태로 제공하던 것에서 비롯되었다.핵심 단어 시각화(word cloud)는 2004년 사진 공유 사이트인 플리커(flickr)에서 처음 제공된 것으로 알려져 있다. 이후 테크노라티(technorati)와 같은 웹 사이트들에서 사용되며 대중화되었다. 웹에서는 메타 데이터의 태그들을 분석하기 때문에 태그 클라우드(tag cloud)로도 불린다.핵심 단어 시각화(word cloud)는 일반적으로 문구와 단어의 중요도에 따라 글자의 색상이나 굵기 등을 변경하여 특정 형태로 늘어놓는다. 예를 들어, 문서에서 사용 빈도가 높은 단어의 글씨 크기를 크게 표현하여 한눈에 들어올 수 있게 표현할 수 있다.활용 사례로는 빅데이터의 데이터 특징 분석, 보도 자료의 키워드 분석, 소셜 네트워킹 서비스(SNS: Social Networking Service) 인기 글 분석 등이 있다.핵심 단어 시각화(word cloud)는 사용자가 문서의 주요 키워드나 중요도를 한눈에 보고 이해할 수 있다는 장점이 있지만, 단어 간의 관계를 표현할 수 없고 정보가 편향될 수 있는 단점이 있다.&nbsp;"
"핵심망, 核心網, Core Network, CN","동의어 : 코어 네트워크, 코어망","➀ 대용량, 초고속 전송 기능의 통신 시스템을 구성하는 백본망.일반적으로 컴퓨터 네트워크에서 핵심 망은 전체 네트워크를 중심부(core)와 가장자리(edge)로 구분할 때 중심부의 망을 의미한다. 즉, 핵심 망은 네트워크 가장자리에서 다양한 형태의 단말기가 망에 처음 연결하는 접속망(AN: Access Network)으로 들어온 사용자의 데이터를 처리하여 다른 접속망의 사용자 혹은 다른 통신망과 연결해 주거나 부가적인 서비스 등을 제공한다.② 무선 접속망(RAN: Radio Access Network)과 외부망 사이에 있으며 사용자 데이터와 제어 명령을 처리하고 외부 다른 망과의 상호 연결 등을 제공하는 이동통신 시스템 내부망.이동통신 시스템은 단말에 이동 환경을 제공하는 무선 접속망(RAN: Radio Access Network)과 단말 데이터와 제어 명령을 처리하고 다른 망과의 상호 연결 등을 제공하는 핵심 망(CN: Core Network)으로 구성된다. 2세대 이동통신(2G)과 3세대 이동통신(3G)에서는 핵심 망에 회선 교환과 패킷 교환 방식을 모두 사용하였으나, LTE 핵심 망인 EPC(Evolved Packet Core)부터는 패킷 교환 방식만 사용한다.광대역 부호 분할 다중 접속(Wideband CDMA)과 고속 패킷 접속(HSPA: High Speed Packet Access) 같은 3G 시스템의 경우 음성 서비스는 회선 교환으로, 데이터 서비스는 패킷 교환 방식으로 핵심 망을 구성하였으나 LTE부터는 음성 서비스에도 VoIP 기술을 사용하는 패킷 교환 방식으로 처리하였다.LTE에서 무선 접속망인 E-UTRAN과 핵심 망인 EPC를 합친 전체 시스템을 진화된 패킷 시스템(EPS: Evolved Packet System)이라고 한다.EPC는 크게 3개의 네트워크 요소(network element)로 구성되고 각각은 이동성 관리 엔티티(MME: Mobility Management Entity), 서빙 게이트웨이(S-GW: Serving GateWay), 패킷 데이터 망 게이트웨이(P-GW: PDN GateWay)이다. MME는 제어 평면(CP: Control Plane)을 처리하고, S-GW와 P-GW는 사용자 평면(UP: User Plane)을 처리한다.3GPP에서는 5G 시스템의 핵심 망을 5GC(5G Core)로, 무선 접속망인 NG-RAN과 5GC를 합친 전체 시스템을 5GS(5G System)이라고 한다. 5GC는 3개의 네트워크 요소(network element)로 구성되고 각각은 액세스 모빌리티 매니지먼트 펑션 (AMF:Access and Mobility Management Function), 세션 매니지먼트 펑션 (SMF:Session Management Function), 유저 플래인 펑션 (UPF: User Plane Function)이다. AMF와 SMF는 제어 평면(CP: Control Plane)을 처리하고, UPF는 사용자 평면(UP: User Plane)을 처리한다."
"핵심부, 核心部, kernel, nucleus",동의어 : 커널,"①운영 체계(OS) 중 가장 집중적으로 사용되는 부분. 주기억 장치에 상주하며, 시스템의 초기화와 끼어들기를 처리하기 위한 특별한 프로세스들과 프로세스 모니터로 구성되고, 프로세스들 사이의 환경 교환과 새 프로세스를 생성해 내는 모듈도 포함한다. 이들 프로세스 중에는 필요에 따라 활성화되는 입출력 프로세스, 새로운 작업을 찾아내거나 사용자 프로세스를 만들어 내는, 최소한 하나의 실행 중인 프로세스가 있다. ②데이터베이스 관리 체계(DBMS)에서 자료 보안에 필요한 부호들을 따로 모아 둠으로써 자료 보안을 단순화하는 부분."
"핵심 스펙트럼, 核心-, Core Spectrum",,"주파수 효율이 높은 새로운 통신 방식의 출현에 따라 주파수가 회수되거나 용도가 전환되는 경우, 기존에 사용하던 주파수 대역보다 적은 주파수 대역을 특정 용도로 사용할 수 있도록 사전에 배치하는 주파수. TV 방송의 경우 기존에 할당된 주파수 대역인 VHF 2~6번과 VHF 7~13번, UHF 14~60번(미국의 경우 68번)을 아날로그 TV 방송 용도로 사용해 왔다. 그러나 아날로그 방식을 디지털 방식으로 변경한다면 주파수의 이용 효율이 30% 이상 높아지기 때문에 기존 아날로그 방송 채널 수보다 약 15개 이상 채널이 남을 수 있다. 이때 아날로그 방송의 디지털 방송 전환이 끝난 후에도 계속 디지털 방송 채널로 사용하게 될 주파수 대역을 핵심 스펙트럼이라 한다. 이 핵심 스펙트럼을 제외한 대역은 디지털 전환이 완료되면 아날로그 방송용으로 사용한 주파수를 회수하여 다른 용도로 재사용할 수 있다. 예를 들면 우리나라의 경우 잠정적인 디지털 방송 핵심 스펙트럼은 UHF 14~60번이며, 이 대역이 아닌 VHF 7~13번은 현재 디지털 멀티미디어 방송(DMB) 용도로 활용 중이다. 이 핵심 스펙트럼을 중점 배치 주파수 대역이라고도 한다."
"핵심어 방식, 核心語方式, keyword system",,"정보 검색의 편리성과 효율성을 증가시키기 위해 초록(抄錄)에서 중요한 제목, 이름, 단어 등을 뽑아내어 순서대로 배열하여 색인표로 만들어 사용하는 방식."
"핵심어 분석, 核心語分析, keyword analysis",,"자연 언어 이해 기법 중의 하나로, 유형 정합(pattern-matching) 기법을 사용하여 문장의 내용을 분석하는 방법. 여러 분석 방법 중 가장 단순하다."
"핵심어 스폿팅, 核心語-, keyword spotting",,"음성 인식에서 입력문 전체를 인식하는, 즉 글을 음성으로 인식하는 문음성 인식(文音聲認識)에서 중요하거나 필요한 핵심어만을 가려내는 음성 인식 방법. 시스템의 질문에 이용자가 음성으로 대답하는 경우로써 가장 널리 이용되는 방법이다. 일반적으로는 필요한 핵심어 이외의 구간을 필요없는 구간(garbage model)으로 표현해서 문음성 인식을 구동한다."
"핵심 처리, 核心處理, kernel process",,운영 체계(OS)가 실행하는 처리. 시스템 호출의 발생에 의해서 옮겨 온다. 처리가 끝나면 이용자 처리로 옮겨 간다.
"핵심 프락시 방화벽, 核心-防火壁, kernel proxy firewall",,"침입 차단 시스템(firewall)에서 사용되는 기술 방식의 한 가지. 기존의 침입 차단 시스템에서 사용되는 방식으로는 패킷 필터링 방식과 애플리케이션 게이트웨이 방식이 있다. 패킷 필터링 방식은 속도는 빠른 반면 보안상의 문제가 있고, 애플리케이션 게이트웨이 방식은 안전한 중간자를 통하여 양자가 정보를 주고받는 형식이므로 보안 유지가 잘 되나 속도가 느리다. 핵심 프락시(kernel proxy) 방식은 이 두 방식의 장점만을 취한 것으로, 운영 체계(OS) 커널 내에 프락시를 설치하여 응답 시간이 단축될 뿐만 아니라 애플리케이션 방식과 마찬가지로 정교한 애플리케이션 제어가 가능하다."
"핵자기 공명, 核磁氣共鳴, Nuclear Magnetic Resonance, NMR",,"자기장 안에서 원자핵의 자기 모멘트(磁氣moment)에 특정한 외부의 에너지가 작용하여 그 에너지를 흡수하고 다른 에너지 준위로 옮겨 가는 현상 또는 이를 쓴 분광법. 원자별로 다른 주파수 전자기파에 반응하기 때문에 이 현상을 쓰면 분자 구조를 알아낼 수 있다. 물질의 특성 분석에서 의학 분야까지 널리 쓰인다. NMR 분광법을 사람 몸에 적용해서 영상을 얻는 분석법을 자기 공명 영상(MRI, magnetic resonance imaging)이라고 한다."
"핵 전자파 펄스, 核電磁波-, Nuclear Electromagnetic Pulse, NEMP",,"지상 또는 높은 고도에서 핵이 폭발하면서 발생하는 모든 유형의 펄스형 전자파. 대표적인 핵 전자파 펄스에는 고고도 핵 전자파 펄스(HEMP: High-altitude Electromagnetic Pulse)를 비롯하여 발생 영역 핵 전자파 펄스(SREMP: Source Region Electromagnetic Pulse)와 시스템 생성 핵 전자파 펄스(SGEMP: System-Generated Electromagnetic Pulse)가 있다. SREMP는 HEMP와 유사한 에너지 버스트(burst)이지만 핵무기가 대기권 내의 낮은 고도에서 폭발할 때 발생한다. 이러한 폭발로 발생한 전자파 펄스는 HEMP보다 훨씬 제한된 지역에 영향을 미친다. 화구(fireball) 근처의 전력선 및 금속 통신선에 매우 높은 전류를 유도할 수 있으며, 극단적인 스파이크를 일으켜 이러한 선로에 접속된 핵심 국가 기반 시설에 화재를 일으킬 수 있다. 지상의 핵심 기반 시설을 주로 파괴하는 HEMP 및 SREMP와 달리, SGEMP는 대기권 위에서 핵무기 폭발로 발생하는 유해 X-선에 의해 현대의 중요 통신 및 항행 서비스는 물론 필수 정보 기능을 제공하는 위성 시스템 등에 고장을 일으킬 수 있다.* 관련 표준- IEC 61000-4-23 Ed.1.0 (2000): Electromagnetic compatibility(EMC) Part 4-23: Testing and measurement techniques - Test methods for protective devices for HEMP and other radiated disturbances"
"핵티비스트, Hacktivist",,"해커(hacker)와 행동주의자(activist)를 더한 말로 인터넷에서 해킹을 투쟁 수단으로 하는 행동주의자. 이들은 거리에서 구호를 외치거나 전단을 나눠주는 고전적인 투쟁 방법 대신, 가상 공간에서 주요 기관의 인터넷 사이트를 동시 다발로 해킹하여 자신들의 주장을 편다."
"핵티비즘, hacktivism",,"해커(hacker)와 행동주의(activism)의 합성어로 자신들의 정치적 목적을 달성하기 위한 수단으로 자신과 노선을 달리하는 정부나 기업·단체 등의 인터넷 웹 사이트를 해킹하는 일체의 활동이나 주의. 인터넷이 활성화되면서 정치가, 사회 운동가들이 인터넷 공간으로 활동영역을 넓히면서 핵티비즘도 증가하고 있다."
"핸드오버, hand-over",,"통화 중 상태인 이동 단말(mobile station)이 해당 기지국 서비스 지역(cell boundary)을 벗어나 인접 기지국 서비스 지역으로 이동할 때 단말기가 인접 기지국의 새로운 통화 채널에 자동 동조되어 지속적으로 통화 상태가 유지되는 기능. 통화 채널이 자동으로 바뀌는 동안의 통화 단절 시간이 약 15ms 이하로서, 이러한 짧은 시간 동안 기지국과 단말기 간에는 메시지 교신을 수행하여 통화 중인 가입자는 순간 통화 두절 상태를 거의 감지하기 어렵다. 이종 망 간 또는 미디어에 상관 없는 핸드오버 기술도 개발되고 있다. → MIH"
"핸드오버 교환, -交煥, Handover Switch, HOS",,"무선 ATM 교환망에서 교차 스위치(COS: CrossOver Switch)와 동일한 역할을 수행하는 교환기를 동적으로 선택하는 경로 재설정 방식의 핸드오버. 기본적인 과정은 새로운 기지국의 확인, 핸드오버 교환(HOS) 선택, 새로운 동적 연결 구간 설정, 가상 회선 재 라우팅 및 셀 순서 재배열과 경로 최적화 등으로 요약된다. 핸드오버를 원하는 이동 단말기가 이전 기지국으로 핸드오버 요구 메시지를 전송하면 기지국은 핸드오버를 담당할 교환기를 동적으로 선택한다. 선택된 교환기는 새로운 기지국으로 다중 가상 회선 연결 구간을 설정하고 라우팅 테이블을 바꾸어서 동적 연결 구간과 원래의 고정 연결 구간을 연결한다. 핸드오버 시에 무선 자원 관리와 셀 순서 유지는 인접 기지국들 간에 설정된 가상 회선을 통한 무선 자원 제어 프로토콜에 의해 수행된다."
"핸드톱, Handtop",,"휴대용 컴퓨터의 일종. 개인 휴대 정보 단말기(PDA)보다 약간 크고 랩톱 컴퓨터보다 훨씬 작은 크기의 초소형 컴퓨터로, 랩톱 컴퓨터 기능을 다 가지고 있다. 기능성과 이동성이 있기 때문에 여행할 때와 이동 활동자에게 적합하다. 운영 체계도 랩톱 컴퓨터와 같은 체계로 운용되고 웹 콘텐츠를 그대로 표시할 수 있으며, 대부분 소형 키보드나 터치 스크린과 도킹 스테이션을 갖추고 있다."
"핸드헬드, handheld",,"한 손에 올려놓고 다른 손으로 조작할 수 있는 컴퓨터, 스캐너, 이동 통신 단말 등 초소형 기기를 가리키는 형용사."
"핸드헬드 PC, Handheld Pc, HPC",,주머니에 넣고 다니다가 한 손에 올려놓고 다른 손으로 조작할 수 있는 초소형 컴퓨터. 마이크로소프트 윈도즈 CE(Microsoft Windows CE)와 이 운영 체계용으로 작성된 응용 프로그램을 동작시킬 수 있는 것 등이 있다.
"핸들, handle",,"구체적인 어떤 대상을 구분하기 위해 붙여진 유일한 번호. 핸들은 운영 체제가 부여하는 중복되지 않는 정수값으로, 도스에서는 주로 파일 핸들만을 의미했지만 윈도에서는 논리적 펜, 브러시, 메모리 핸들 등 여러 종류가 사용된다."
"핸들 시스템, Handle System",,"인터넷 상에서 효과적이며 안전한 글로벌 네임 서비스를 제공하기 위한 확장성을 지닌 분산시스템. 분산환경에서 정보(handle, digital resource)를 저장하고 변환(resolution)을 통해 핸들이 표시하는 정보로 이동, 접근, 사용할 수 있게 한다. 식별이 되는 정보의 상태를 변경하기 위해 digital resource 만큼을 변경하고 핸들은 변경하지 않음으로 변화하는 정보의 위치에 대한 영속적인 이름을 제공하게 된다. 각 핸들은 각자 관리자를 갖고 있고 관리는 분산 환경에서 수행된다. 핸들 시스템은 미국의 CNRI(Corporation for National Research Initiatives)에서 개발되어 초기에는 Digital Library를 중심으로 발전하였고, 개발된 시스템은 IDF(International DOI Foundation), Library of Congress 등에 적용되어 활용되고 있다."
"햄, ham",,아마추어 무선가(無線家) 또는 그 국에 대한 총칭.
"행, 行, line",,①텍스트 파일에서 연속되는 문자들로 구성된 줄. 각 행은 개행 문자(new line)로 구분된다. ②베이식 프로그램을 이루는 단위. 각 행은 행 번호(line number)로 시작된다.
"행 간격, 行間隔, line feed pitch, line pitch, line spacing",,"인쇄 장치에서 인쇄할 때 각 행의 간격. 행 간격에는 4.23mm (1/6inch), 3.18mm (1/8inch) 등이 있다."
"행 계수기, 行計數器, line counter",,"데이터부의 보고서 절 중의 각 보고서 기술항에 대하여 작성되는 특수 레지스터. 그 가치(價値)는 보고서 작성 관리 시스템에 의해 유지되며, 보고서의 세로 위치를 정하기 위해 쓰인다."
