word,synonym,description
"램 칩, RAM chip",,반도체 기억 장치인 램(RAM)이 탑재되어 있는 집적 회로(IC). 동적 램 칩(DRAM chip)과 정적 램 칩(SRAM chip)의 2종류가 있다.
"램 카드, Random Access Memory card, RAM card",,"램(RAM)를 내장한 카드 모양의 기억 매체. 신용 카드 정도 크기의 회로 기판에 RAM을 실장하고 끝 부분에 인터페이스 접속기를 구비하고 있으며, 노트북형 등 소형 워드프로세서나 컴퓨터의 주기억 또는 2차 기억 매체 등으로 사용된다. PC 카드는 원래 램 카드의 일종으로 메모리 확장을 위해 사용되었다. 현재는 사용되지 않는다."
"램프, LAMP",,"리눅스(Linux) 운영 체제, 아파치(Apache) 웹 서버, 마이에스큐엘(MySQL) 관계형 데이터베이스 관리시스템(RDBMS), 피에이치피(PHP) 프로그래밍 언어 기반의 웹 개발 플랫폼. 앞에 열거된 프로그램의 첫 글자를 따서 나온 이름으로, 리눅스, 아파치 웹 서버, mySQL, PHP(Hypertext Preprocessor) 언어는 각 분야별로 고유의 기능을 가진 공개 소스(오픈 소스) 도구이다."
"램프형, -型, ramp type",,"컴퓨터실의 마루 구조 형식의 일종으로, 마룻바닥에 장치 사이의 케이블을 직접 설치하고 그 위에 뚜껑을 설치한 것. 비용은 적게 들지만 작업상의 발판과 외관이 좋지 않다."
"랩온어칩, Lab-On-a-Chip, LOC",,"분석에 필요한 여러 가지 장치를 멤스(MEMS: Micro-Electro-Mechanical Systems) 및 반도체 제조 기술을 이용하여 칩 위에 집적시킨 화학 마이크로프로세서. 원어의 의미는 칩 위에 실험실을 올려놓았다는 뜻이다. 플라스틱이나 유리 소재를 사용해 나노(10억분의 1) 리터 이하의 미세 채널을 통해 극미량의 샘플이나 시료만으로 실험을 할 수 있다. 제약 산업의 신약 탐색 분야에서 이용될 뿐만 아니라 의료 진단 장비, 가정이나 병상에서의 건강 검진 기기, 화학이나 생물 공정 모니터링, 휴대 가능한 환경 오염 물질 분석 기기, 화생방용 무인 화학/생물 작용제 탐지 장치 등의 다양한 분야에 응용될 수 있는 핵심 기반 기술이다."
"랩톱 컴퓨터, laptop computer",동의어 : 무릎형 컴퓨터,"크기나 무게가 무릎에 올려놓고 조작할 수 있을 정도의 형태를 갖춘 소형 컴퓨터. 액정 표시 장치를 사용해 본체를 소형화하여 가볍고 접어 덮으면 들고 다니기 편리하다. 하드 디스크의 내장, 컬러 표시 장치 등이 개발되어 있다."
"러스트 프로그래밍 언어, Rust programming language",,"안전성, 속도, 병행성에 초점을 맞추어 모질라(Mozilla)에서 개발한 범용 시스템 프로그래밍 언어. C나 C++, Go 언어와 같은 시스템 프로그래밍 언어에 속하며, 쓰레기 수집(garbage collection) 없이 안정적인 메모리 해제 기능을 지원한다. 또한 병행(concurrent) 프로그래밍 제공과 멀티 코어(multi-core) 프로세싱을 지원할 수 있는 병렬 처리 프로그래밍 제공이 강점이다. 공개 소스이다. ※ 모질라(Mozilla): 1998년 넷스케이프 구성원이 설립한 자유 이용 소프트웨어(free software) 커뮤니티2006년에 모질라 개발자인 그레이던 호어(Graydon Hoare)의 개인 프로젝트로 시작되어, 2009년에 모질라의 차기 웹 브라우저 엔진 프로젝트인 서보(Servo) 개발을 위한 목적의 프로젝트로 전환되었다. 러스트는 C/C++와 동등한 수준의 속도를 달성하면서 메모리 오류를 완전히 없애는 것을 목표로 한다. 즉, C++로 개발 시 프로그래머가 메모리 관리 오류(예: 널 포인터, 댕글링 포인터, 데이터 레이스 등)를 야기하기 쉬워, 러스트는 C++에서와 같은 메모리 오류 발생을 줄이는 데 중점을 두었고, 컴파일 시점에 메모리 오류를 가능한 찾아내어 해결할 수 있도록 만들어졌다. 또한 함수형 프로그래밍 언어에서 발전된 타입 시스템(type system)을 도입하였으며, 클래스(class) 대신 트레이트(Trait)라는 새로운 방법을 사용하여 다형성을 지원한다. C/C++에서의 매크로가 단순한 문자열 치환으로 전처리기를 통해서 처리하는 반면, 러스트의 매크로는 문법의 일부로 컴파일러에서 처리하여 언어 확장 및 쉬운 모듈화를 지원한다. 모듈들은 크레이트(Crate)라고 하는 단위로 묶여서 실행 파일이나 라이브러리로 배포될 수 있다. 카고(Cargo)라는 패키지 관리 프로그램을 통해 빌드 및 패키지 배포를 자동화한다. 사용자는 필요한 라이브러리를 카고를 통해 자동으로 다운로드할 수 있다. 모질라는 러스트 1.0 버전을 2015년 5월에 공식적으로 공개하였고 그 후 지속적으로 개선된 버전을 공개하여 2016년 12월 러스트 1.14, 그리고 2019년 1월에 가장 최신 버전인 1.32.0을 공개하였다. 마이크로소프트 윈도우(Microsoft Windows), 리눅스(Linux), 맥OS(Mac OS X), 안드로이드 등 운영 체제에서 Rust를 지원한다. 다음 예시는 Hello world와 변수 x 값 22를 출력한다. fn main() { // Print text to the console println!(""Hello World!""); let x = 10 + 12 /* variable x */ println!(""Is 'x' 10 or 100? x = {}"", x);}&nbsp;[참고] 프로그래밍 용어: * 널 포인터(null pointer): 포인터가 가리키는 값이 없는 것* 댕글링 포인터(dangling pointer): 적절한 타입의 유효한 객체를 가리키고 있지 않는 포인터* 데이터 레이스(data races): 임의 메모리 영역을 두 스레드(thread)가 순서없이 같이 할당되어 데이터 오류나는 경우(즉, 예기치 못한 동작으로 메모리 오류)* 타입 시스템(type system): 변수, 함수 등의 타입(型) 속성(정수형, 실수형, 등)을 지정하는 체계* 클래스(class): 객체 지향 프로그래밍에서 객체 내부 데이터 구조와 동작을 정리하여 정의한것.* 다형성(polymorphism): 변수, 객체, 함수, 메소드 등의 각 요소가 다양한 타입을 갖을 수 있는 성질* 트레이트(trait): 특정 타입으로 정의하지 않고 미지정(unknown) 타입으로 메소드 정의(다형성 지원에 활용)* 크레이트(Crate): 러스트 컴파일 단위 모듈* 카고(Cargo): 러스트 패키지 관리 프로그램&nbsp;&nbsp;"
"럭스, lux",,"조도(照度) 기준의 하나. 인간과 조도의 관계는 눈동자 지름과의 관계로 설명되며, 눈동자 지름은 빛의 양이 많을 때는 축소되고 적을 때는 확대된다. 바람직한 눈동자 지름의 크기는 최대로 확대했을 때와 최소로 축소했을 때의 중간 상태가 가장 자유도가 큰데, 그때의 조도는 약 500럭스로서 일반 사무실 기준과 동일하다."
"런 렝스, run length",,"주사(走査), 광전 변환 과정에서 디지털 처리(표본화, 양자화)되어 1(흑), 0(백)의 펄스로 변환된 화상(畵像) 신호 중에서 흑 또는 백의 화소(畵素)가 연속되는 길이. 보통의 원고에서는 흑의 런은 비교적 짧은 쪽에 집중하고 백의 런은 긴 쪽까지 넓게 분포한다."
"런 렝스 부호화, -符號化, Run Length Encoding, RLE",,"동일 데이터가 자주 연속되는 경우, 데이터값과 연속되어 있는 길이만으로 정보를 표현하여 정보량을 줄이는 방식. 동일한 데이터가 연속되어 있는 것이 런(run)이며, 그 연속된 길이가 런 렝스(length)인데 이 데이터값과 그 길이만으로도 원래의 정보를 재현할 수 있다. 예를 들어, 'aaaaaaaaaaBcccccccccccccccccccc' 라는 정보는 'a'가 10개, 'B'가 1개, 'c'가 20개이므로 '10aB20c'로 짧게 표현해도 나중에 복원할 수 있다. 아이콘이나 그린 그림, 팩스 등의 그래픽 이미지는 동일 색의 연속이 많기 때문에 런 렝스 부호화(RLE)를 사용하면 정보량을 크게 줄일 수 있어 TIFF, BMP, PCX 등 파일 포맷에 사용되고 있다. RLE에는 변형 허프만 부호화 방식, 와일(whyle) 부호화 방식 등이 있다."
"런 렝스 제한 부호화, -制限符號化, Run Length Limited Encoding, RLL encoding",,"하드 디스크에서 입력된 데이터 묶음을 특정한 자성 패턴과 매핑시켜 기록하는 방식. 1980년대에 IBM사가 발명한 것으로 변형 주파수 변조(MFM) 보다 50%이상 효율적이며, 현재 대부분의 하드 디스크에서 사용하고 있다. 입력 데이터에서 런(run), 즉 동일한 데이터가 어느 정도 길어지면 클럭 재생이 불가능해지므로 트랜지션을 많게 하기 위해 셀의 최소 길이와 최대 길이를 제한할 필요가 있다. 현재 가장 많이 사용하는 것은 RLL(1,7)과 RLL(2,7)로서, (1,7)은 매 셀마다 트랜지션이 있을 수 있으나 적어도 7개의 셀 이전에 한 번의 트랜지션이 있어야 한다는 뜻이다."
"런타임 트로이 목마, -木馬, Runtime Trojan horse",,"첨부 파일을 실행하도록 유도하여 특정 호스트로부터 파일을 내려받아 스팸 메일을 발송하는 공격 방법. 자극적인 메일 제목과 본문 문구로 수신인이 첨부 파일을 실행하도록 유도한다. 첨부 파일을 실행하면 특정 호스트로부터 파일을 내려받으며 자신을 은폐하고 스팸 메일을 발송한다. 따라서 감염 여부를 알기 어렵고, 일반적인 방법으로는 치료하기가 매우 어려우며 자기 복구 기능까지 갖고 있다."
"레독스 플로전지, -電池, Redox Flow Battery",,전해액에 용해된 바나듐 이온이 전자를 주고받아 충·방전되는 배터리. 기존 리튬 이온 전지의 수명보다 10배 이상 길며 값도 같은 용량 대비 3분의 1 수준이다. 건물에 설치해 정전이나 급격한 전력 수요 증가에 대응하는 에너지 저장 기술 분야에 꼭 알맞다.
"레드 북, Red Book",,"발간년도 구분이나 다른 문서와의 판별을 쉽게하기 위해 표지를 빨간색으로 통일한 문서.  ①1984년도에 발간된 CCITT(국제표준화기구인 ITU의 전신기구) 의 권고안. 4년마다 발간되는 CCITT 권고안은 Orange Book(1976), Yellow Book(1980), Red Book(1984), Blue Book(1988), White Book(1992) 등으로 불리고 있다. ②미국 국립 컴퓨터 보안 센터(NCSC)에서 제정한 컴퓨터 통신망 보안 평가 기준 표준 규격 문서(NCSC-TG-005)와 컴퓨터 통신망 보안 평가 기준 적용 지침의 표준 규격 문서(NCSC-TG-001). 이 문서에서는 컴퓨터 통신망의 기밀 정보 보호 능력을 포함한 보안 등급을 최고 등급인 A에서부터 최하 등급인 D까지의 7개 등급으로 구분하여 규정하고 있다. ③오디오 콤팩트 디스크(audio CD 또는 CD-DA)의 기술 규격 문서. 일본 소니(Sony)사와 네덜란드 필립스(Philips)사가 1981년에 공동으로 발표한 규격 문서이다."
"레드브라우저, RedBrowser",동의어 : 위장 사기 접속창,휴대전화 사용자에게서 돈을 갈취하려고 만든 휴대전화 기반 악성 코드. 자바 기능을 갖춘 전화기에서 동작하며 설치가 되면 사용자에게 WAP(Wireless Application Protocol) 브라우징을 제공하는 특수 브라우저라고 광고한다. WAP를 사용하는 사이트에 접속하여 문자 메시지를 보내는 프로그램인 척 사용자를 속이고 실제로는 높은 값으로 서비스를 제공하는 임의의 특정 번호로 메시지를 전송하여 높은 이용료가 결재된다.
"레드 테이프, red tape",,"①어떤 상황을 제어하는 데 필요한 관리상의 또는 총괄적인 동작들이나 기능들에 관련된 것. 어떤 컴퓨터 프로그램을 위해 보조 작업 과정에서 그 프로그램에 사용될 상수들이나 변수들을 정해 놓는 것과 같은 것이 있다. ②기억 장소의 내용들을 유지, 복구, 제거하는 데 관련된 일반적인 용어."
"레디부스트, ReadyBoost",,마이크로소프트사의 윈도우 비스타(Windows Vista) 운영 체제(OS) 이상에서 유에스비(USB) 메모리와 같은 외부 저장 장치를 추가적인 캐시(cache) 메모리로 사용하여 컴퓨터(PC) 속도를 높이는 기술. USB 메모리나 콤팩트 플래시(CF) 메모리와 같이 널리 사용되는 범용 플래시 메모리를 사용한다는 점에서 가장 저렴한 가격에 구현 가능한 기능이라는 평을 받는다. 이 방식은 속도가 빠르고 전력 소모량도 적기 때문에 노트북 컴퓨터와 같은 모바일 제품에 적합하다. 그러나 반도체 드라이브(SSD: Solid State Drive) 시장이 활성화되면서 수요가 줄어들었다.
"레벨, level",,"①계층적인 배열에서 어떤 항목의 종속된 정도(ISO). ②계층 구조에서의 서열. 어떤 항목에서 종속된 것이 없으면 그것이 최저 레벨이 되고 위 항목이 없으면 그것이 최고 레벨이 된다. ③나무형에서 경로 노드의 레벨을 1로 가정하고, 어떤 노드의 레벨이 i라고 하면 그 자식 노드들의 레벨은 i＋1이 되는 것."
"레벨 계기, -計器, level meter",,"저주파 전송 선로의 신호 레벨 등을 측정하는 계기. 표준 가변 저항기, 증폭기, 지시계(정류형 전압계) 등으로 구성되어 있다. 지시계는 0.775V 또는 0.274V를 0dB로 한 데시벨 눈금이다."
"레벨 계통도, -系統圖, level diagram",,"장거리 통신 회선에서 반송파 또는 측파대가 전파되는 경우, 중계소 또는 회선 각 점의 통신 레벨값을 그림으로 표시한 도표."
"레벨 번호, -番號, level number, rank",,"①계층 편성에서 항목의 위치를 나타내는 참조 번호. ②데이터 항목의 계층 중 서열을 지정하거나, 데이터 기술항의 특별한 성질을 지정하는 1개 또는 2개의 숫자로 표현하는 이용자어(語). 01에서 49까지의 레벨 번호는 레코드의 계층 구조에서 데이터 항목의 위치를 지정한다. 1에서 9까지의 레벨 번호는 한 자리로 써도 좋고, 0 다음에 유효 숫자를 써도 좋다. 레벨 번호 66, 77 및 99는 데이터 기술항의 특별한 성질을 지정한다."
"레벨 변동, -變動, level variation",,"통신 회선에서 전송계 장치의 온도 변화, 경년(經年) 변화 등으로 신호의 레벨이 변동하는 것."
"레벨 변환기, -變換器, level converter",,"어떤 디지털 회로 형식의 신호 레벨을 다른 디지털 회로 형식의 신호 레벨로 변환하는 회로. 이미터 결합 논리 소자(ECL)의 신호 레벨(-0.8V, -1.6V)을 트랜지스터-트랜지스터 논리 회로(TTL)의 신호 레벨(3V, 0V)로 변환하는 레벨 변환기 등이 그 예이다."
"레벨 설정, -設定, level setting",,"일반적으로 시험 주파수나 파일럿 전류 등의 레벨을 전송로 구성 기기의 기준 레벨 다이어그램에 맞추는 것. 예를 들면, 시외 전화 회선에서는 800Hz의 시험 주파수를 송단의 2선 교환점에서 0dBm로 송출한다고 가정하여 증폭기 이득, 레벨 조정기 등을 조정한 후 각 구성 기기로 측정점의 레벨을 기초 레벨 다이어그램에 맞추어 수단(受端)에 규정된 전송 손실로 도착하게 하고 있다."
"레벨 제어, -制御, level control",,"전자 교환기에서 요구되는 긴급도, 시간 정도(精度)에 따라 우선 순위를 정하기 위하여 프로그램에 여러 종류의 실행 레벨을 만들고, 중앙 제어 장치의 끼어들기 기능을 이용하여 프로그램을 우선 순위에 따라 실행하기 위한 제어."
"레벨 조정 장치, -調整裝置, level adjusting equipment",,"반송 회선의 레벨 조정을 위하여 저항 감쇠기 등을 수용한 장치. 일반적으로 통화로 변환 장치와 병용된다. 저항 감쇠기를 0.5dB 스텝으로 조정할 수 있는 가변형과 가장 많이 사용되는 감쇠량을 조합한 고정형(송신 측 3dB, 수신 측 7dB)이 있다."
"레벨 지시어, -指示語, level indicator",,파일의 종류 또는 계층 관계를 나타내는 두 자로 된 영문자.
"레스트, Representational State Transfer, REST",,"확장성 마크업 언어(XML) 파일로 된 웹 페이지를 읽어서 원하는 정보를 수집하는 기능. 웹 페이지를 만드는 사람은 주기적으로 내용을 개정하고 사용자는 그 페이지의 URL만 알면 웹 브라우저로 읽어서 정보를 얻을 수 있다. 하이퍼텍스트 전송 규약(HTTP)과 XML을 포함한 웹 기술 및 프로토콜을 사용하는 구조적 형태로서 단순 객체 접근 통신 규약(SOAP)보다 사용이 간편하고, 사이트 내용을 기술하는 RSS(RDF Site Summary)의 정보 편집 기능과 유사하다. RSS는 자원 기술 개념(RDF)을 사용한다."
"레이더, radio detection and ranging, radar",,"송신기에서 매우 짧은 시간에 발생시킨 마이크로파 또는 밀리미터파를 날카로운 지향성을 가진 안테나로 목표물에 발사하고, 그 반사파를 수신하여 브라운관상에 도형을 그리게 하여 발사할 때부터의 시간 차와, 도형의 형태에서부터 목표물까지의 거리나 그 형태를 판정하는 장치. 어두운 밤, 안개 속, 눈이 내릴 때도 주위의 지형이나 장애물을 뚜렷이 관측할 수 있고, 선박이나 항공기의 유도나 안전 확보에 중요한 역할을 하고 있다. 이 밖에 기상 관측 등에도 이용된다."
"레이더 고도계, -高度計, radar altimeter",,"전파의 왕복 시간을 재어 높이를 측정하는 계측기. 항공기에 탑재하였을 때에는 그 지표면으로부터의 고도를, 인공위성에 탑재하였을 때에는 해면이나 지표면의 고저를 측정한다."
"레이더 단면적, -斷面積, Radar Cross Section, RCS",,"레이더에서 쏘아 보낸 전자파가 대상물에 반사되어 돌아올 때, 그 반사체의 반사량을 나타내기 위해 규정한 평면 면적. 레이더 반사량은 반사체의 형상에 따라 천차만별이므로 동등한 반사량을 가지는 평평한 금속판 면적으로 반사파량의 세기를 표시한다. 항공기처럼 레이더에 탐색되지 않아야 하는 물체는 레이더 단면적(RCS)이 작아지도록 재질과 형체를 선택한다."
"레이더 마이크로파 중계 회선, -波中繼回線, Radar Microwave Link, RML",,고지에 설치한 항공로 감시 레이더의 수신 신호를 항공 교통 관제부에 직접 송신하는 회선.
"레이더 모호성 함수, -模糊性函數, radar ambiguity function",,레이더 신호의 종합적 평가 함수. 지연 및 위상 추이(位相推移)를 받은 신호를 최적 상태로 수신한 경우의 거리 및 속도 분해능(分解能)을 표시한다.
"레이더 반사기, -反射器, radar reflector",,레이더 응답을 강하게 하기 위하여 입사 전자파 에너지를 원래의 방향으로 반사하는 성질이 있도록 만든 장치.
"레이더 방식 차량 검지 장치, -方式車輛檢知裝置, Radar Method Car Watch Device",,"레이더 방식으로 과속이나 신호 위반 차량을 감시하는 장치. 레이더에서 60GHz 빔을 발사하고 차량으로부터 반사되는 신호를 수신, 차량의 속도와 차종, 교통량 등을 측정해 교통 정보를 제공하는 장치이다. 기존의 센서-카메라 방식보다 정확도가 높고, 1대의 설치로 최대 8개 차로를 측정할 수 있는 장점이 있다."
"레이더 방정식, -方程式, radar equation",,"레이더 전파가 자유 공간을 전파하여 목표물에 닿아서 반사되어 다시 레이더로 돌아오는 경우나, 해면과 같이 거의 완전히 전파를 반사하는 장소에 레이더와 목표가 모두 존재하는 경우 등에서의 관계식."
"레이더 부이, radar buoy",,"트랜스폰더를 내장한 라디오 부표(浮標). 라디오 부이의 일종으로, 레이더에 의해 그 부표의 위치를 탐지하기 위해 개발된 것이다. 이 부표에는 9GHz대의 레이더 수신기와 40MHz대의 송신기를 내장해서 쌍(pair)으로 운용된다."
"레이더 수평선, -水平線, radar horizon",,"레이더 안테나로부터 오는 직접파가 대지의 표면과 접하는 점의 궤적. 그 거리 D해리(海里)는 표준 대기에서 D＝2.2 단, h는 미터로 표시된 안테나의 높이이다."
"레이더스, Research Area Detection through R&D information Scanning, RADERS",,"IT 분야 국가 연구 개발(R&amp;D)의 효율적 수행을 위해 계량적 정보 분석을 통해 유망 기술 영역을 도출하기 위한 시스템. 논문과 특허 데이터를 계량적으로 분석해 정보를 찾아 내고 컴퓨터 모델링을 통해 전혀 새로운 지식을 도출해 내는 분석 방법에 의해 개발되었다. IT 관련 기술 개발 현황과 유망 기술 분석, 선도 연구자 및 선도 연구 기관 탐색, 국가간 협력 정도, 다른 분야와의 융합 정도 등 상세한 분석을 지식 맵과 지표를 통해 제공해 주는 일종의 차세대 IT 전략 R&amp;D 기획 시스템이다."
"레이더 작도, -作圖, radar plotting",,"레이더 표시기의 영상을 이용하여 물체 표적의 검출, 추미(追尾) 파라미터의 계산 및 정보의 표시를 행하는 모든 과정."
"레이더존데, radarsonde",,"라디오존데에 전파 반사판을 기구에 매달아 띄워서, 고층 대기의 기상 데이터를 자동으로 측정하고 송신하는 데 이용되는 전자 관측 장치. 라디오존데로 기온·기압·습도를 측정하고 레이더로 직선거리·방위각·고도각을 측정하여 풍향·풍속의 수직 분포를 계산할 수 있다."
"레이더 표시, -標示, radar display",,"레이더에 사용되는 표시 방식. 목표의 위치를 표시하는 방법에 따라 A 표시, E 표시, J 표시 등의 표시 방식이 있다."
"레이더 표적, -標的, radar target",,레이더로 정보가 탐색되는 물체.
"레이더 표지, -標識, radar beacon, racon","동의어 : 레이더 비컨, 레이콘",선박의 레이더 표시면상에 송신국의 위치를 그 국의 식별이 가능한 휘선 부호(輝線符號)로 표시되도록 선박의 레이더에서 방사된 전파에 응답하여 9㎓대의 전파(마이크로파)를 방사하는 시설.
"레이돔, radar dome, radome",,"풍우 등의 기상 조건에서, 레이더 등의 회전 안테나를 보호하기 위해 이것들을 위에서 아래까지 전부 덮은 둥근 모양의 구조물. 전파의 감쇠가 적은 물질로 만들어져 있다. 초기의 지구국 안테나에도 사용됐으나 현재는 거의 사용하지 않는다. 또 고정 통신에 사용하는 파라볼라 안테나의 개구면만을 덮은 판형의 레이돔도 사용되고 있다."
"레이블, lable",,"공통선 신호 방식에서 각 통화 회선을 식별하기 위하여 사용하는 부호. 주소 신호, 응답 신호 등의 각 신호 유닛 내에 포함된다. ITU-T No.6 신호 방식에서 레이블은 11비트로 구성(신호 유닛은 28비트)되어 있으며 1신호 링크로 논리상 2,048회선을 제어할 수 있다. 이에 대하여 ITU-T No.7 신호 방식에서 레이블은 40비트로 구성(신호 유닛은 바이트 단위로 가변)되어 있으며 레이블 내에 발착 교환기 번호, 발착 교환기 사이의 회선 식별 번호가 있다. 따라서 ITU-T No.6 신호 방식에서 필요하였던 신호 중계점에서의 레이블 변환이 불필요하게 되어 신호의 경로 선택을 용이하게 한다."
"레이블, label",동의어 : 이름표,"①항목, 레코드, 메시지, 파일 등을 나타내거나 식별하기 위하여 사용되는 부호. ②프로그램의 수행 시 제어를 특정 위치로 보내기 위하여 사용되는 기호. 분기 문장에서 분기할 곳을 나타내기 위하여 사용되며, 분기할 곳의 주소는 이 레이블이 있는 곳으로 보통 문장의 앞에 놓인다. 프로그램이 수행될 때 분기 문장을 만나면 이 레이블이 있는 곳으로 프로그램의 수행 순서가 옮겨진다. 프로그래밍 언어를 구현하는 방법에 따라 레이블은 알파벳 또는 숫자가 될 수 있다. ③다수의 데이터, 테이프, 카드 덱, 블록을 식별하기 위해서 사용되는 부호. 첫 글자를 맞추어 만든 두 문자 단어이다."
"레이블 교환, -交換, label switching",,"라우터를 고속화하는 기술. IP 네트워크의 라우터는 IP 주소를 참조해서 패킷(IP 데이터 그램)을 전송하는 것이 일반적이지만 레이블 교환에서는 패킷에 레이블 또는 「꼬리표」라는 데이터를 붙여서 전송한다. 레이블은 데이터 연결층의 연결 정보로 미리 설정된 연결을 사용해서 패킷을 전송한다. 패킷마다 수신할 IP 주소를 조사해서 출력 포트를 결정하는 처리를 생략할 수 있으므로 고속 전송을 실현한다. 연결형 데이터 링크층 네트워크로는 ATM 네트워크를 사용한 것이 있는데, 이 기술은 인터넷 기술의 표준화 단체인 IETF내 MPLS(multi protocol label switching) 작업반에서 담당하고 있다."
"레이블 다중화, -多重化, labelled multiplexing",,복수의 다른 채널의 블록 연결에 의한 레이블 채널의 다중화.
"레이블 채널, labelled channel",,비동기 전송 방식(ATM)에서 공통 레이블 값(common label value)을 갖고 있는 모든 블록 페이로드(block payload)가 순서적으로 배열된 일시적 집합.
"레이스, race",,①비동기 순차 회로에서 2개 이상의 상태 변수가 변화하는 것. 적절한 상태 배정에 의해 제거될 수 있다. ②다중 프로그래밍 시스템이나 다중 처리기에서 동시에 2개의 명령어가 동일 기억 장소에 접근하려고 하는 것. 경쟁이라고도 한다.
"레이스 트랙 메모리, Racetrack Memory",,"IBM사가 개발 중인 차세대 저장 장치. 레이스트랙이라는 명칭은 알파벳 U자 모양의 나노선(magnetic nanowire)을 따라 자기 정보가 자동차 경주 트랙을 도는 것처럼 빠르게 흐르는 데서 유래하였다. 플래시 메모리 수준의 내구성과 속도를 가지며, 하드 디스크보다 저장 용량이 훨씬 크다. 동적 램(DRAM)보다 빠르고, 전원이 꺼져도 정보가 그대로 보존되는 특징이 있다."
"레이어링 기술, -技術, layering technique",,"사진의 품질을 좌우하는 핵심 기술의 하나로, 다양한 잉크 조합을 통해 도트당 뿌려지는 잉크 방울 수를 제어하고 표현하는 기술. 최근 각 인쇄 위치에 중간 색조 알고리듬에 의해 정밀하게 계산된 잉크 레이어 조합을 분산하는 기술이 발달함에 따라 색조 간 차이를 좀 더 매끄럽고 완전하게 처리하면서 한 픽셀 안에서 많은 수의 컬러를 표현하게 되었다."
"레이저, light amplification by stimulated emission of radiation, laser",,"세기가 아주 강하며 멀리까지 퍼지지 않고 전달되는 단색광을 방출하는 광학 기기. 고에너지 준위를 지닌 원자를 함유한 물질을 2개의 반사경 사이에 넣어 이것을 여기시켜 나오는 빛을 되풀이하여 왕복시키는 사이에 유도 방출이 이루어지면서 강한 빛이 방출된다. 레이저는 파장이 일정하고 결이 동일한 빛을 방출한다. 따라서, 레이저 빔은 세기가 강하고 1가지 색을 띠며, 지름의 변화 거의 없이 멀리까지 전달된다. 이러한 우수한 성질 때문에 광 디스크, 우주 통신, 정밀 공작, 의료, 군사, 물성 연구 등 광범위한 영역에서 이용된다."
"레이저 계측, -計測, laser instrumentation and measurement",,"레이저광을 통하여 물리량 등을 계측하는 것. 레이저 계측을 하기 위한 장치에는 간섭을 이용한 레이저 간섭계, 레이저 간섭 측장기, 레이저 지진계, 직진성을 이용한 레이저 조준기, 레이저 레벨미터, 레이저 측량기, 레이저 연직의(鉛直儀), 레이저 변위계 등이 있다. 또 위상 비교법이나 펄스법을 이용한 레이저 측거(測距) 장치, 전송선 등의 전류를 측정하는 레이저 변류기, 레이저 스폿을 주사하여 그 반사광으로 물체의 상을 기록하는 레이저 카메라 등도 있다."
"레이저 광원, -光源, laser light source",,"레이저를 광원으로 한 것. 레이저는 미소한 광점으로, 모으기가 쉽고 광 에너지가 강한 이점을 살려 팩스 및 인쇄기에 사용된다. 송신기에서는 원고 조사용(原稿照射用) 광원으로, 수신기에서는 필름 등에 대한 기록 광원으로 사용된다."
"레이저 기억 장치, -記憶裝置, laser storage",,금속제 디스크에 광학식 판독/기록 기술을 사용하여 정보를 저장하는 장치. 콤팩트 디스크(CD) 또는 CD-ROM 등이 이에 해당한다.
"레이저 납땜, lazer soldering",,"레이저 기술을 이용한 납땜 방법. 비접촉식이어서 인두 접촉으로 인한 부품 손상과 불순물 혼입이 없으며 납땜할 부분을 제외한 다른 부품이나 재료가 열로 인해 손상될 가능성이 적다. 반경 0.1㎜의 마이크로 점 단위까지 미세한 납땜을 지원해 휴대 전화, 휴대용 멀티미디어 플레이어(PMP) 등 소형 정보 기기의 집적화 향상에 도움을 준다."
"레이저 다이오드, Laser Diode, LD",,순방향 반도체 접합을 능동 매체로 사용하여 레이저를 발생시키는 다이오드. 주입형 다이오드 또는 반도체 레이저 다이오드의 동의어로 갈륨비소(GaAs) 등이 재료로 쓰인다.
"레이저 도플러 속도계, -速度計, laser doppler velocimeter",,"레이저광의 도플러 효과에 의한 속도계. 레이저 도플러 효과는 레이저광의 발생 위치와 이를 측정하는 위치 중 한 점 또는 양쪽 지점이 이동함에 따라 측정되는 주파수가 변화하는 현상인데, 이를 이용하여 이동하는 물체에 레이저광을 조사하면 광은 산란하고 산란광은 물체의 속도에 비례하는 주파수 변화를 일으키게 된다. 이 변화된 주파수를 광비트 신호로 측정하면 물체의 이동 속도를 알 수 있다. 이동 방향은 알고 있어야 하며, 방향을 모를 때는 2~3방향에서 측정하여 벡터(vector) 형태로 합성한다. 다만 물이나 공기 등의 유속을 측정할 때는 미리 산란체를 혼입시킬 필요가 있다. →도플러 효과."
"레이저 동작 임계치, -動作臨界値, lasing threshold",,레이저 출력이 자연 방출보다 오히려 유도 방출에 의해서 지배되는 최저 여진 레벨.
