word,synonym,description
"태블릿 PDA, tablet Personal Digital Assistant, tablet PDA",,"PDA의 구조 및 형태에 따른 분류의 하나로 태블릿 형태의 PDA. 3~4인치(7.62~10.16cm) 정도의 소형 디스플레이로서 주로 콘텐츠에 접속하거나 데이터 수집, 지도 보기, PIM 등을 위해 사용한다. 태블릿 PDA의 산업용 버전은 바코드 스캐너, 재고 제어, 특허 관련 자료 및 타 산업과의 통합에 대한 애플리케이션 등의 기능을 가지고 있다."
"태스크, task",,"[컴] ①운영 체계의 모드 중 배치 모드와 다중 프로그래밍 모드에서 실행되는 프로그램을 구분하기 위해 도입된 개념으로, 다중 프로그래밍된 상태에서의 루틴 또는 컴퓨터의 수행 내용. 다중 프로그래밍 능력을 갖는 시스템에서 프로그램에 대한 순차 처리를 하기 위해 작업 단계라는 개념이 도입되었다. 따라서 작업은 둘 이상의 작업 단계로 구분되고 작업 단계 각각은 둘 이상의 태스크로 나뉜다. 태스크와 작업 단계의 또 다른 차이점은 전자의 경우 시스템 자원을 사용하기 위해서 동시에 경쟁이 가능하지만 후자의 경우는 순서적으로 시스템 자원을 사용할 수 있다. ②컴퓨터 시스템 내 활동의 기본적 단위. 이것은 외부적인 특성만 명시되고 내부적 구조와 운용은 명시되지 않는다. 태스크의 외부적 특성은 연구나 통제받고 있는 작업의 내용에 따른다. 즉, 이것들은 입력과 출력의 매개 변수나 변수, 자원의 요구 사항, 수행 시간 등을 포함한다.[교] 전화 교환에서 호 처리를 할 때 상태 간의 전이. 예를 들면, 가입자 호 중에서 통화 중에 이행하는 데 필요한 처리를 태스크라고 하며, 분석 프로그램에 따라 호 상태와 그 호에 대한 입력 정보로 결정된다. 태스크는 프로그램 기술 방법에 따라 태스크 매크로의 집합인 과업표를 사용하는 인터프리티브 방식(interpretive method)과 태스크 매크로를 사용하지 않고 각기 프로그램을 만들어 독립적으로 처리하는 전용 태스크가 있다. 전용 태스크는 사용 빈도가 높은 태스크에 적용되고, 태스크 매크로를 실행할 때 생기는 오버헤드를 적게 하여 처리 능력을 높이고 있다."
"태스크 관리, -管理, task management",,태스크가 입출력 장치가 아닌 시스템 자원을 사용하는 것을 제어하는 프로그램이나 루틴 기능의 집합.
"태스크 동기화, -同期化, task synchronization",,협동하는 태스크들의 일관성을 유지하기 위해 한 태스크가 어느 특정 부분을 완전히 끝냈음을 다른 태스크에게 알려 주는 것.
"태스크 매크로, task macro",,"호출 처리는 트렁크 및 통화로의 선택, 복구 등의 기본 기능으로 구성되어 있는데, 이 호출 처리 수행상의 기본 기능을 뽑아내어 프로그램화한 것. 인터프리티브 방식에 따라 실행된다."
"태스크 변환기, -變換器, task translator",,매크로 오더 형식으로 기술된 태스크 테이블을 태스크 인터프리터가 참조할 수 있는 데이터로 변환하는 장치.
"태스크 상태, -狀態, task status",,"태스크에 있는 몇 개의 서로 다른 동작 상태. 태스크의 상태에는 ㉠현재 중앙 처리 장치(CPU)를 사용하고 있는 상태(running), ㉡CPU의 공백을 기다리고 있는 상태(ready), ㉢옮겨 보내기를 전제하지 않고 사상의 발생을 기다리고 있는 상태(wait), ㉣기억 자원 부족의 해소를 기다리고 있는 상태(pause), ㉤옮겨 보내기를 전제하여 사상의 발생을 기다리고 있는 상태(standing), ㉥옮겨 보내기를 실행하고 있는 상태(rollout transient), ㉦옮겨 보내진 후 사상의 발생을 기다리고 있는 상태(block), ㉧옮겨 보내지고 있으나 사상이 발생하여 되돌려 보내오기를 기다리고 있는 상태(pending) 등이 있다."
"태스크 속성, -屬性, task attribute",,"제어 블록 내에 기록되어 제어 프로그램이 태스크를 제어하는 데 쓰이는 속성. 주요한 속성으로는 실행 우선 순위, 실행 우선도의 변경 가능 범위를 규정하는 태스크 부류, 태스크가 주행할 때 할당되는 중앙 처리 장치(CPU) 시간의 시간 구획(time slice) 시스템이 인정하는 특권의 유무를 들 수 있다."
"태스크 스케줄러, task scheduler",,"사용자 인터럽트에 직접적으로 연결되어 있지 않은 일의 처리를 조직화하고 계획하며, 프로그램의 다중 처리를 모색하기 위해 실시간 운영 체제에서 쓰이는 스케줄러. 이러한 개념을 다중 태스킹이라고 한다. 태스크 스케줄러는 태스크를 개별 또는 그룹 단위로 활성화, 종료, 지연 혹은 준비하는 일을 한다. 활성화 단계에서 태스크 스케줄러는 태스크에 태스크가 동작하는 주변 환경을 정의하는 식별자, 우선 순위, 프로그램 변수를 갖도록 한다. 그리고 그 활성화된 태스크들을 준비 상태 대기 행렬(queue)에 넣어 주면 사용자가 정해 준 우선 순위에 따라 태스크들이 수행된다. 운영 체제는 항상 중앙 처리장치의 제어를 태스크 중에서 가장 높은 우선 순위를 갖는 태스크에 준다."
"태스크 이상 종료, -異常終了, ABnormal EBD of task, ABEND",,태스크 실행 중 회복 기능으로 대처할 수 없는 오류 조건 때문에 완료 전에 태스크를 종료하는 것.
"태스크 점검, -點檢, task check-point",,"어떤 시스템에서는 하나의 태스크가 일단 기억 장치 내에 있으면 더 높은 순위를 가지며 기억 장치 내에 있지 않은 태스크의 수행을 위해서 기억 공간이 필요한 때라도 실행 제어 시스템은 정상적으로 원래의 태스크를 다중 처리 형태로 수행하지만, 우선 순위의 태스크를 수행하기 위한 기억 공간을 마련하는 것이 바람직하면 태스크가 만들어질 때 점검이 가능하므로 이때 점검을 선언하는 것. 어느 구분된 구역에서 지금 작동 중인 점검 가능한 태스크는 우선 순위가 더 높은 태스크가 사용 중인 구역을 요구할 때 주기억 장치로부터 디스크로 밀려나와 교체된다. 나중에 더 높은 순위의 태스크가 수행을 완료하면 점검을 받은 태스크가 다시 들어와 끼어들게 되었던 지점부터 다시 실행을 시작한다."
"태스크 제어 블록, -制御-, Task Control Block, TCB",,"다중 태스킹에서 태스크 관리를 위해서 필요한 데이터베이스. 태스크의 시작 주소, 페이지 테이블, 파일의 보안 사항, 접근 제어 정보 등이 수록된다."
"태스크 종료, -終了, task termination",,"태스크가 다음의 경우에 종료하는 것. ㉠태스크에 대한 제어가 그 태스크의 초기 절차에 대한 복귀(RETURN)문 또는 끝(END)문에 도달했을 때, ㉡그 태스크에 대한 제어가 출구(EXIT)문에 도달했을 때, ㉢그 태스크 또는 다른 임의의 태스크에 대한 제어가 정지(STOP)문에 도달했을 때, ㉣태스크를 생성한 블록이 종료했을 때, ㉤모체 태스크 자신이 종료했을 때, ㉥오류(ERROR) 조건에 대한 표준 시스템 동작 또는 ERROR ON 단위로부터 정상 복귀하는 동작이 실행되었을 때."
"태스크-태스크 통신, -通信, task-to-task communication",,컴퓨터망의 한 지점에 있는 사용자 프로그램이 타 지점에 있는 사용자 프로그램의 메시지나 데이터와 교환하는 과정.
"태스크 테이블, task table",,하나의 태스크 실행에 필요한 태스크 매크로를 실행 순서별로 나열해 놓은 테이블.
"태스킹, tasking",,"여러 개의 독립적인 프로세스를 포함하는 시스템을 쉽게 구현하기 위하여 처리기들이 여러 개의 루틴을 동시에 수행하는 것과 같은 효과를 가지도록 하는 작업. 이를 위해서는 어떤 형태의 다중 태스킹 능력이 있어야 한다. 이러한 능력의 기본이 되는 것은 태스크 스케줄링 능력과 태스크들을 활성화, 비활성화 그리고 동기화하는 여러 개의 명령 등을 갖는 실시간 모니터이다. 다른 바람직한 특성들은 시간 측정 능력과 인터럽트 처리 등이다."
"태양광 발전, 太陽光發電, solar photovoltaic",,"태양 에너지에 의한 발전 기술의 한 가지. 태양의 빛 에너지를 태양 전지라는 광전 변환기를 써서 직접 전기 에너지로 변환시켜 이용하는 것이다. 이는 부분적으로 빛을 이용하는 것이기 때문에 흐린 날에도 이용이 가능하여 태양 에너지 이용 효율이 열발전에 비해 높다. 태양 에너지에 의한 발전 기술에는 이 밖에도 태양열 발전이 있는데, 이는 태양열을 모아 물을 데운 후 증기 터빈을 돌려 발전하는 것이다."
"태양 광선 반사율, 太陽光線反射率, albedo",,"태양계 내의 천체에 태양에서 입사하는 빛의 세기에 대한 그 천체의 반사광의 세기의 비. 일반적으로 대기가 많을수록 태양 광선 반사율이 커진다. 이 태양 광선 반사율은 위성의 태양 전지의 출력, 위성 각 부분의 온도 등에 영향을 준다."
"태양 방해, 太陽妨害, sun interference",,"정지 위성 등이 태양과 지구국 사이에서 위성 방향을 지향하고 있는 지구국 안테나의 빔 안에 태양이 들어올 경우, 태양 잡음이 수신되어 지구국의 수신 잡음이 현저하게 증가하는 현상. 정지 위성의 경우 춘분 및 추분을 전후하여 하루에 몇 분씩 수일 동안 이 현상이 일어난다."
"태양 상수, 太陽常數, solar constant",,"태양 복사의 기준량. 태양이 지구로부터 양자의 평균 거리만큼 떨어져 있고 지구 대기의 흡수가 없다고 할 때 지구 표면 1cm2당 1분 간 도달하는 복사량을 칼로리로 나타낸 것으로, 그 값은 대략 2cal/min/cm2(약 1.4 kW/m2)이다."
"태양 잡음, 太陽雜音, solar noise",,태양에서 복사되는 전기적 잡음. 태양계의 다른 별들로부터 방사되는 전기적 잡음도 있으나 태양 잡음이 가장 강하다.
"태양 적위, 太陽赤緯, declination of the sun",,"태양의 위치를 표시하는 좌표의 하나로, 태양의 방향과 북극의 방향이 이루는 각의 여각(餘角)."
"태양 전지, 太陽電池, solar cell",,"광기전력 효과(photovoltaic effect)를 응용함으로써 태양 에너지를 직접 전기 에너지로 바꾸는 장치. 광기전력 효과에서와 같이 태양광에 의해서 발생한 전하운반자는 내부 전기장에 의하여 외부 회로를 통하여 흐르게 된다. 대표적인 예로 N형 반도체와 P형 반도체를 붙여 만드는 실리콘 태양 전지가 있는데 전지가 태양빛을 받으면 정공(+)이 발생하여 P형 반도체 쪽으로 모이고, 전자(-)가 발생하여 N형 반도체 쪽으로 모여 전류가 흐르는데 이의 원리를 이용한 전지이다. 태양 전지는 새로운 무공해 재생 에너지로 고갈될 염려가 없는 전기원이다. 실제로 전지로 구성된 집합체는 모듈에 부착되고 모듈은 다시 판이나 배열 형태(직렬, 병렬 또는 직, 병렬 혼합형)로 제작된다. "
"태양 전지 효율, 太陽電池效率, solar cell efficiency",,"태양광을 전기 에너지로 바꾸어 주는 태양 전지의 성능을 결정하는 중요한 요소 가운데 하나. 상온 25℃의 맑은 날에 1㎡ 크기의 태양 전지판에 태양광이 수직으로 들어오는 것을 가정했을 때, 받은 태양광 에너지가 얼마나 전기 에너지로 변환되었는지를 측정한다.&nbsp;1954년 미국 벨 연구소에서 최초로 발명한 태양 전지는 태양 전지 효율이 4%에 불과하였으나, 최근 양자점 등을 이용한 3세대 태양 전지 개발로 인하여 태양 전지 효율이 20%까지 증대되었다."
"태양 전파 방사, 太陽電波放射, solar radio emissions",,"태양이 발하는 전파를 태양 전파 또는 태양 잡음이라 부르는데, 이러한 태양 전파에 의한 방사. 태양 전파는 크게 구분하여 일정한 온도의 태양면에서 발사되는 것과 태양 폭발에서 발생되는 버스트가 있다. 전자에는 태양 대기에서 흑체 방사에 의한 것과 흑점 근처의 강한 자장에서 고온 가스를 발하는 방사가 포함된다. 후자는 보통 태양 전파 폭풍(solar noise storms)이라 불리는 I형 버스트로부터 스펙트럼 관측에 근거한 분류의 V형 버스트까지 구분되어 있다. 그중 가장 현저한 것은 Ⅳ형으로 불리는 것인데, 이는 큰 태양 폭발 때만 관측되는 넓은 주파수 대역에 걸친 전파로서 그 원인은 태양 대기 중의 강한 자장에서 상대적으로 지속된 전자가 운용될 때에 발생되는 싱크로트론 방사에 의한 것으로 생각된다."
"태양 폭발, 太陽爆發, solar flare",,"활발한 흑점군 부근의 태양체층의 일부가 갑자기 밝아지다가 수십 분 후에 원래의 상태로 되돌아가는 현상. 백색광으로 보이는 일도 있지만 보통 수소의 H선으로 관측된다. 수반된 전파, X선의 버스트, 하전 입자의 방출이 행해져 SID 극관 흡수 현상(PCA), 지자기 폭풍, F층 폭풍 등 일련의 지구 폭풍이 일어나게 한다."
"태양 활동, 太陽活動, solar activity",,"태양이 복사하는 전자파 및 코로나(corona)와 같은 여러 가지 현상의 총칭. 태양 활동의 근원은 태양의 자장이고, 11년을 주기로 강했다가 약화되며, 자장의 극성은 22년 주기이다. 태양 활동 가운데서 특히 중요한 것은 흑점이나 백반(白斑)을 주축으로 하는 활동 영역이 있는데, 이는 태양 내부의 자속관(磁束管)이 표면에 나타남에 따라 태양 대기의 요란(solar flare), 자장 에너지가 단시간에 변환되어 일어나는 태양 폭발 등이 있다. 이들 현상은 전자파의 전파(傳播)에 큰 영향을 미치고 있으며, 특히 태양 흑점은 국제 통신 회선 장애를 일으키는 주요 원인이 된다."
"태양 흑점, 太陽黑點, sunspot",,"태양 표면에 보이는, 기체의 다수 소용돌이로 생각되는 검은 점 모양의 부분. 이것은 태양의 활동도와 밀접한 관계가 있어서 활동이 활발할 경우에는 많이 보인다. 흑점이 많을 때는 전리층의 전자 밀도가 증가하지만, 특히 F₂층에는 그 정도가 심하여 임계 주파수는 최쇠기(最衰期)의 2배가 된다. 태양 활동의 최성기(最盛期)에는 자기 폭풍(磁氣暴風)이 많아 지자기와도 관계가 깊다. 또 태양 폭발이 있으면 강력한 X선이 도래하여 델린저 현상을 일으킨다고 한다."
"태양 흑점 수, 太陽黑點數, sunspot numbers",,"태양 광구(光球)에 나타나는 암흑부와 반암흑부로 구성되는 반점인 태양 흑점의 수. 개개의 흑점뿐만 아니라 이들로 형성되는 무리에 따라 그 활동도가 좌우된다. 이 활동도를 표시하는 양으로 월프의 식이 있다. 즉, 흑점 수를 f, 흑점군 수를 g, 관측기 및 관측자에 의한 보정 계수를 k라고 할 경우 태양 흑점 상대수 R는 R＝k(10g＋f)가 된다. 태양 흑점은 보통 강한 흑점 자계를 만들어 단파 등의 전파에 영향을 미치는 경우도 있다. 11년을 주기로 증감하는데 최대는 60~200, 최소는 0 가까이까지 된다."
"태음 변화, 太陰變化, lunar variation",,"지구 자계의 방향과 세기가 달에 의해 규칙적으로 변화하는 것. 이것은 일 변화에 태음시에 의한 반일 주기의 변화가 겹쳐 있다. 이 태음시에 의한 변화를 월령 변화라 한다. 월령 변화의 진폭은 일 변화 진폭의 10분의 1 정도이다. 그 원인은 전리층이 달의 인력으로 변화하는 것, 즉 이 전리층의 전류로 지구 내부에 유도 전류가 생겨 자계가 변화하기 때문이다."
"태컨, tacan",,"펄스 기술을 이용한 완전한 극초단파(UHF) 극좌표(ρ-θ) 항법 시스템. 태컨 시스템은 제2차 세계 대전 후 미국에서 군용 목적으로 개발된 것으로 960~1,215MHz대에서 1MHz 간격으로 할당, 전 방향의 방위와 거리 정보를 동시에 제공하는 것이다. 또 국(局)을 식별하기 위한 신호를 모스 부호로 송신한다. 이에 대응하는 기상(機上) 태컨은 지상 태컨에 질문 전파를 발사함에 따라 VOR/DME와 비교해 정확도가 높은 방위와 거리 정보를 얻을 수 있다. 태컨의 거리 측정 부분은 거리 측정 장치(DME)와 대략 같은데, 국제 민간 항공 기구(ICAO)의 표준 규정을 만족하고 있으며 통달 구역은 DME와 마찬가지로 약 370km이다."
"태평양 전기 통신 협의회, 太平洋電氣通信協議會, Pacific Telecommunications Council, PTC",,"전기 통신 분야에서 환태평양 지역 국가 사이의 협력의 필요성이 증가함에 따라 1980년 1월 미국 하와이에 설립된 지역 국제 기구. 동 지역 내의 전기 통신에 관한 정보와 의견을 상호 교환하여 협의회의 견해와 권고를 관련 기관에 전달하며, 지역 내의 전기 통신 발전 및 증진에 그 목적이 있다. 조직은 총회, 이사회, 집행 위원회와 각종 위원회로 구성되어 있다."
"태평양 횡단 새 해저 케이블, 太平洋橫斷新海底-, New Cross Pacific cable system, NCP cable system",,"한국, 일본, 중국, 대만, 미국을 직접 연결하기 위해 태평양에 새로 포설되는 대용량의 해저 광케이블. &nbsp;최신 광케이블 기술을 사용해 초당 80 테라비트(Tbps)의 전송 용량을 제공하며 총길이 1만4천여 킬로미터(km)이다. NCP 케이블 건설을 추진하는 NCP 컨소시엄은 각국의 통신사업자(한국 KT, 중국 차이나모바일, 차이나유니콤, 일본 소프트뱅크, 대만 청화텔레콤, 미국 마이크로소프트)가 참여하며 KT가 총괄 운영을 맡는다."
"태평양 횡단 케이블, 太平洋橫斷-, Trans-Pacific Cable, TPC",,"아메리카와 일본을 연결하는 태평양 횡단 케이블. 우리나라에는 육양(陸揚)되지 않았으나 지분 참여 형식으로 한국 통신이 참여하였으며, 확보한 회선은 표와 같다.&nbsp;"
"태핑, tapping",,케이블 접속부에서 앞으로의 증설을 고려하여 미리 필요한 쌍(pair) 수만큼의 케이블 탭을 꺼내 두는 것.
"택소노미, 分類學, Taxonomy",,"가나다, ... ABC, ...와 같이 표준화되고 체계적으로 분류된 전통적인 분류학(taxonomy) 기반의 분류체계. 트리형의 위계적 구조로서 이미 결정된 체계를 가지고 있다는 특징이 있다. 그리스어로 ‘분류하다’라는 ‘tassein’과 ‘법, 과학’이라는 ‘nomos’의 합성어로 사람들에 의해 이해되는 관계를 기준으로 분류되는 폭소노미(folksonomy)에 대비되는 용어이다."
"택일 다중 생체 인식 시스템, 擇一多重生體認識-, either/or multimodal system",,"다중의 생체 인식 기능을 가진 시스템으로 그 중에서 한 가지 기능만을 선택하는 인식 방식. 예를 들어, 홍채, 음성, 지문 인식 기능을 가진 시스템에서 사용자는 이 중 하나를 선택해 검증을 받기 위해 각각의 기능으로 등록해야 한다."
"택일문 구조, 擇一文構造, alternative structure",,"프로그램 작성 언어에서는 조건에 따른 만족도 여부에 따라 문장을 선택하게 되는데, 이때 구조화 프로그램 작성이 가능한 Pascal, ALGOL, Ada 등에서 이용되는 개념. 단순 택일문, 이중 택일문, 다중 택일문 등이 있다."
"택일 연결, 擇一連結, alternate connection",,하나의 논리 수신처에 복수 워크스테이션을 결합하는 형태. 응용 프로그램이 이 논리 수신처에 대해서 출력된 메시지는 결합 중의 워크스테이션의 어느 것에 송출된다.
"탭, tap",,광섬유로부터 광신호를 뽑아내는 장치.
"탭 문자, -文字, tab character",,"화면이나 인쇄되는 페이지상의 행과 열의 위치 맞춤에 사용되는 문자. 탭 문자는 눈으로 보기에는 스페이스 바(space bar)를 반복해 누름으로써 입력되는 공백 간격(blank space)과 구별이 되지 않지만, 탭 문자와 간격 문자(space character)는 컴퓨터에서는 별개이다. 탭은 하나의 단일 문자이므로 키를 한 번 누름으로써 삽입하거나 삭제하거나 겹쳐 쓸 수 있다. 파일 저장 및 전송 옵션에 따라서는 사용자가 탭 문자를 그에 상응하는 스페이스 바 간격으로 변환할 수 있게 하는 것이 있는데, 이것은 A라는 프로그램으로 작성한 파일을 B라는 프로그램으로 읽어서 사용할 때에 도움이 된다. 아스키 문자 집합에는 수평 탭 문자와 수직 탭 문자의 2개 탭 문자가 포함되어 있다. 수평 탭 문자는 화면이나 페이지상의 가로 방향으로 간격을 두는 데 사용되고, 수직 탭 문자는 화면이나 페이지상의 아래 방향으로 간격을 두는 데 사용된다. 수평 탭 문자는 10진수의 9(16진수의 09)이고, 수직 탭 문자는 10진수의 11(16진수의 0B)이다."
"탭 브라우징, tap browsing",동의어 : 탭 훑어보기,"창이 하나의 탭으로 설정되어 여러 개의 창을 열고 탭을 클릭하면서 창을 옮겨갈 수 있는 브라우징. 윈도즈 운영체제를 기본으로 하는 인터넷 익스플로러 브라우저는 마우스 클릭에 대해 새창으로 뜨는 것을 기본으로 하고 있으나 파이어폭스 같은 운영체제 독립적인 브라우저는 여러 페이지를 하나의 프로그램 창에서 띄울 수 있도록 하고 있다. 인터넷 익스플로러도 7.0 이후에는 탭브라우징 기능이 포함되어 있으며, 기존 브라우저에서도 별도의 프로그램을 이용하면 탭브라우징의 기능을 사용할 수 있다."
"탭 손실, -損失, tap loss",,입력 단자와 탭 단자 사이에서의 전송 손실. 광섬유 결합기에서 입력 단자에 인가된 전력(P1)에 대한 탭 단자의 출력(P3)비로 표시한다. 즉 탭 손실  로 산출한다.&nbsp;
"탭 커플러, Tap coupler",동의어 : 광결합기,"광 신호의 대부분은 전송하고 모니터용으로 극히 일부 신호만을 분리해 내는 광분기 소자. 광결합 방식이나 기능 혹은 제조방법에 따라 분류되며, 광결합 방식에 따라 직접 결합(dicrect coupling)과 간접 결합(indirect coupling), 기능에 따라 입력 신호 하나를 여러 출력 신호로 분기하는 스플리터 (splitter), 입력 신호의 광전력을 분기하는 탭(tap), 다입력과 다출력인 성형 커플러(star coupler) 그리고 파장이 다른 광신호를 분기하는 WDM/WDDM으로 나눈다. 이때 광신호의 대부분은 전송하고 모니터용으로 극히 일부 신호만을 분리해 내는 광분기 소자를 말한다."
"탭 키, tab key",,"일반적으로 대부분의 키보드에서 왼쪽 방향을 가리키는 화살표와 오른쪽 방향을 가리키는 화살표와 함께 Tab이라고 표시되어 있는 키. 문서 편집에서와 같이 전통적으로 문서에 탭 문자를 삽입하는 데 사용된다. 그러나 다른 프로그램에서는 화면상의 하이라이트(강조 표시)를 이리저리 이동하기 위하여 많이 사용되기도 한다. 예를 들어 메뉴 방식의 프로그램에서는 사용자가 선택 가능 항목 사이를 이동할 수 있게 하고, 데이터베이스 및 표 계산 프로그램에서는 사용자가 레코드 내에서 또는 셀과 셀 사이를 이동할 수 있게 한다."
"탱크 회로, -回路, tank circuit",,"공진 회로를 뜻하는 말. 공진 회로는 에너지를 일시 저장하는 탱크와 같은 것으로, 다음 순간에 이를 방출하므로 탱크라는 이름이 붙었다."
"터널 광고 시스템, -廣告-, Tunnel Advertisement System, TAS",,"발광 다이오드(LED) 방식 터널 광고 시스템. 우리나라에서 최초 개발한 LED 방식 터널 광고 신기술로 기존의 필름, 액정 표시 장치(LCD) 방식보다 기술적으로 월등한 속도 감응식 LED 바 어레이를 사용한 LED 광고 수단 중 하나이다. 즉, 어두운 도시 철도 터널에 수백 개의 LED 바를 일정 간격으로 설치해 전동차가 터널 구간을 달릴 때 잔상 효과를 이용해 동영상이 표출되는 원리이다. 잔상 효과를 구현하기 위해 속도 감응 센서를 부착, 전동차의 속도가 55~75km에 이르렀을 때 자동 감응하도록 하였다. 터널 광고 시스템은 지하철 이용자가 반강제적으로 볼 수 있다는 것이 장점이다."
"터널 다이오드, tunnel diode",,불순물 반도체에서 부성(負性) 저항 특성이 나타나는 현상을 응용한 p-n 접합 다이오드. 불순물 농도를 증가시킨 반도체로서 p-n 접합을 만들면 공핍층이 아주 얇게 되어 터널 효과가 발생하고 갑자기 전류가 많이 흐르게 되며 순방향 바이어스 상태에서 부성 저항 특성이 나타난다. 이렇게 하면 발진과 증폭이 가능하고 동작 속도가 빨라져 마이크로파대에서 사용이 가능하다. 그러나 이 다이오드는 방향성이 없고 잡음 등 특성상 개선할 점이 있다. 1957년 일본의 에사키(Esaki)가 발표하였기 때문에 에사키 다이오드라고도 한다.
"터널링, tunneling",,"하위층 통신 규약의 패킷을 상위층 통신 규약으로 캡슐화하는 것으로, 통신망상의 두 점 간에 통신이 되도록 하는 것. 통신망상에서는 통상의 패킷과 캡슐화된 패킷을 구별할 수 없으나 캡슐화를 해제할 수 있는 양단의 기기는 본래의 패킷을 선별할 수 있는 특징이 있다. 인터넷상에서 눈에 보이지 않는 통로를 만들어 통신할 수 있으므로 ‘터널’이라는 이름을 붙이게 되었다. 일반적으로 OSI 기본 참조 모델의 네트워크층 통신 규약의 패킷을 네트워크층보다 상위 통신 규약으로 캡슐화하는 경우가 많다. 멀티캐스트 통신망이나 IPv6 통신망(6bone)은 터널링을 활용한 대표적인 통신망이다. 멀티캐스트 패킷 또는 IPv6 패킷을 동시에 IP 패킷으로 캡슐화해서 터널링을 실현하고 있다. 즉 IP 패킷에 캡슐화해서 터널링하는 것을 IP 터널링이라 한다. 원래 네트워크층에서 취급하는 IPv6 패킷을 마치 전송 계층의 패킷과 같이 취급해서 다시 망 계층의 IP에서 합치는 것으로 통상의 인터넷상에서 라우팅할 수 있도록 한다."
"터널 링크 기술, -技術, Tunnel Link Technique, TLT",,"인터넷상에 존재하는 라우터-라우터 간을 가상적인 터널과 같이 접속해서 그 사이를 자유롭게 패킷 통신로로 제공하는 기술. 데이터를 캡슐화함으로써 인터넷상에 안전하게 정보를 유통시킬 수 있는 기술이며, 외부에서는 그 터널 안의 패킷이 보이지 않으므로 안전한 가상 사설 통신망(VPN)이 구축될 수 있다. 예를 들면, 인터넷 통신 규약 IPv4를 사용한 통신망이 차세대 TCP/IP의 IPv6와 나뉘어 있을 때 IPv6 망은 IPv4 망을 통해서 통신을 한다."
"터널비전 시스템, Tunnel Vision System, TVS",,지하철의 터널 벽에 설치된 장치로 동영상 광고를 보일 수 있는 지하철 터널 벽 기반 동영상 광고 시스템. 영화의 원리를 뒤집은 신개념 동영상 디지털 광고로 지하철 터널 벽면에 빨강 노랑 파랑 녹색 등 4색 발광 다이오드(LED)가 일정 간격으로 설치돼 있어 고속의 지하철이 터널 비전 시스템(TVS)을 설치한 구간을 통과할 때 탑승객들은 발광체의 이미지 잔상 효과에 의해 지하철 창문에 나타난 동영상 광고를 볼 수 있게 된다.
"터널 효과, -效果, tunnel effect",,"양자 역학적인 측면에서 입자는 파(波)의 성질을 가지고 있으므로 고전적인 뉴턴 역학에서는 에너지면에서 넘을 수 없는 장벽을 마치 터널을 통과하는 것같이 투과할 수 있는 것. 입자의 질량이 작고 퍼텐셜(potential)의 높이가 낮아져 그 폭이 얇아지면 입자가 장벽을 투과할 확률은 높아진다. 전자(電子)의 경우 터널 효과는 전자의 파동성에 의해 퍼텐셜 폭이 1nm 정도 될 때 전자의 장벽 투과가 나타난다. 터널 효과는 1900년대 초기에 확립된 양자론의 발전에 의해 예언되었으나 실제 측정이 곤란하여 결정적인 실험적 증거는 얻을 수 없었다. 1957년 일본의 에사키(Esaki)가 게르마늄(Ge)의 p-n 접합 다이오드를 이용한 터널 효과에 의한 부성(負性) 저항을 발견하여 터널 다이오드가 개발되었는데, 갈륨 비소(GaAs) 등에서의 공명(共鳴) 터널 효과에 의한 부성 저항도 관측되었다. 터널 효과를 이용한 반도체 구조에는 터널 접합이 있는데 이것은 2개의 도체나 반도체, 초전도체를 박막(薄膜) 절연물에 끼운 구조로 양단에 전압을 인가, 터널 효과에 의해 전자가 절연막을 투과하는 것이다."
"터보 메모리, Turbo Memory",,"윈도 비스타 환경에서 노트북 PC 운영 체제 및 프로그램 실행 시 플래시 메모리에 미리 관련 정보를 저장해 두어 빠르게 실행할 수 있게 하는 기술. 윈도 비스타는 외장 USB 메모리를 사용해 프로그램 실행 시간을 단축하는 레디 부스트(Ready Boost)라는 기능을 제공하지만, 터보 메모리는 노트북 컴퓨터 내부에 메모리를 장착한다는 점이 다르다."
"터보 심, Turbo SIM",,우리나라 이동 통신망에만 접속하도록 제조된 휴대 전화를 해외에서 이용할 수 있도록 국제 이동국 식별 번호(IMSI)를 해킹하여 만든 가입자 식별 모듈(SIM) 카드.
"터보 코드, Turbo code",,"통신 채널의 비트 오류 확률을 최소로 유지하는 알고리듬에 기반을 둔 오류 정정 부호(ECC)의 하나. 1993년 Berrou, Glavieux, Thitimajshima 등이 제안한 것으로 비교적 간단한 구조를 가지면서도 섀넌(Shannon)의 이론적 한계에 근접하는 매우 우수한 오류 정정 성능을 제공하므로 고성능의 오류 검사 정정(ECC) 방식이 요구되는 IMT-2000 및 위성 통신 시스템에 적용되고 있다. 터보 코드는 부호기의 메모리 개수, 블록 크기, 인터리빙 형태, 복호기의 복호 알고리듬, 반복 횟수, 내부 메트릭의 처리 비트 수 등에 의해 성능이 결정되며, 우수한 알고리듬과 작고 효율적인 하드웨어의 제작에 초점이 맞추어져 많은 특허가 출원되고 있다."
"터치 IC, Touch IC",,"인체에 흐르는 전류나 누르는 힘을 통해 신호를 감지하고 신호 정보를 처리하는 반도체. 저항막, 정전 용량, 적외선 등 다양한 방식으로 구현되며, 동시에 여러 입력을 감지하는 멀티터치 기술도 등장했다."
