"패킷 처리 모듈, -處理-, Packet Handler Module, PHM",,"I 인터페이스 가입자계 모듈(ISM)을 접속하여 ISDN 서비스의 B채널 및 D채널의 패킷 교환을 제공하는 모듈. I 인터페이스 가입자계 모듈(ISM)과의 접속 기능, 패킷의 전달 순서 결정 기능, 패킷 관련의 부가 서비스 기능을 갖는다."
"패킷케이블, PacketCable",,"케이블 데이터 네트워크를 위한 패킷 음성 전화 서비스. CableLabs사가 개발한 것으로, 댁내 설비에 접근 매체 게이트웨이와 같은 MTA(Multimedia Terminal Adapter)를 설치하고 패킷 음성을 제공하며, 패킷 음성과 일반 전화망을 연결하기 위해 게이트웨이 트렁크를 사용한다. 처음에는 전화망에 목표를 두었으나 멀티미디어 회의, 게임, 기타 멀티미디어 응용 프로그램을 포함한 다양한 멀티미디어 서비스를 제공한다."
"패킷케이블 멀티미디어, PacketCable Multimedia, PCMM",,"케이블망을 통해 IP 기반의 멀티미디어 서비스를 제공하는 인터페이스 기술 및 규격. 인터넷 전화, 영상 회의, 온라인 게임 등 각종 멀티미디어 애플리케이션을 가능하게 해 주며 유무선망을 연동하는 IP 멀티미디어 서브시스템(IMS) 구축에 필요한 핵심 기술이다."
"패킷 포워딩, packet forwarding",,"다양한 네트워크들을 연결하는 스위칭이나 라우팅 장비에서 수행되는 동작으로, 들어온 패킷의 헤더 정보를 이용하여 최종 목적지 네트워크을 향해 패킷을 내보내 주는 일련의 단계. 초기 인터넷에서는 패킷의 2계층과 3계층의 헤더 정보만으로 이루어졌으나 최근에는 4계층 헤더까지 참조하는 패킷 분류(packet classification)를 수행하고 있으며, 오디오나 비디오 스트리밍의 서비스 품질(QoS) 보장과 방화벽, 웹 스위칭 등 다양한 서비스를 제공하는 5계층 이상의 헤더 정보도 참조하여 수행하게 된다."
"패킷 표준 프로토콜, -標準-, Packet Level Protocol, PLP",,"ITU-T 권고 X.25의 레벨 3에 대응하는 프로토콜. 호를 설정, 해방하기 위하여 제어를 하는 접속 제어 순서와 데이터를 송수신하기 위한 순서 제어, 오류 제어(틀림을 고치는) 및 플로 제어를 하는 데이터 전송 순서 등으로 구성된다."
"패킷 필터링, packet filtering",동의어 : 다발 거르기,특정 송신원 주소나 발신원 주소 등을 가진 패킷의 통과를 제한하는 것. 라우터나 브리지 또는 칩입 차단 시스템(firewall) 등에서 사용하는 기술이다. 송신자/수신자의 IP 주소나 TCP/ UDP(user datagram protocol) 포트 번호를 근거로 패킷 필터링하는데 고속으로 필터링되지만 안전성은 비교적 취약한 편이다.
"패킷 필터링 라우터, packet filtering router",,TCP/IP 수준에서 접근 제어 및 패킷 필터링 기능이 있는 라우터. 일반 라우터와 같은 패킷의 분배 기능에 추가하여 일종의 하드웨어 방화벽 기능을 하는 것으로 스크린 라우터라는 용어로도 사용되고 있다. 라우터 인터페이스를 지나는 패킷들을 검사하여 보안 정책에 따라 패킷의 통과를 선택적으로 저지하는 역할을 한다.
"패킷 호 제어 프로세서, -呼制御-, Packet Level Control Processor, PLCP",,"패킷 교환 장치에서 패킷 호 제어 기능을 수행하는 프로세서. TDX-10 패킷 교환 서브시스템에서 패킷 호 제어 프로세서(PLCP)는 단말 장치 또는 망으로부터 호 요구 패킷을 수신하고 가상 호 설정을 위해 경로 데이터를 요구하면 경로 정보를 제공하며, 패킷 호 제어 및 경로 정보 처리 기능과 가입자 링크 관리, 과금, 통계 자료 수집 관리 등 운용 및 유지 보수 기능을 담당한다. 또한 PLCP는 통신 제어기(control interworking)를 통해서 정합 교환 프로세서(access switching processor)와 메시지 통신을 수행하며 패킷 버스(PBUS) 블록을 통하여 여러 개의 패킷 처리 모듈(PHM)과 패킷 호 제어를 위한 내부 메시지를 교환한다."
"패킷화 기본 스트림, -化基本-, Packetized Elementary Stream, PES",,"영상이나 음성 신호를 디지털로 압축한 기본 스트림(Elementary Stream)을 저장 또는 전송하기 위하여 패킷화한 것. 패킷화 기본 스트림(PES)의 헤더(header)에는 기본 스트림(ES) 내용에 관한 여러 정보가 포함되어 있어서 수신기에서 복호화 시 사용된다. 비디오 PES 헤더(header)에는 비디오 포맷, 컬러 포맷, 코딩 방식, 가로세로 비(aspect ratio) 등의 정보가 포함되어 있다."
"패킷 회선 제어 블록 장치, -回線制御-裝置, Packet Handler Line Control Block Unit, PLCB",,패킷 처리 모듈(PHM)용 회선 대응 장치. 상위의 패킷 처리 장치(PPU)로부터의 지시에 따라 X.25 프로토콜을 제어하여 데이터를 송수신한다. 또한 링크 속도는 64kbps 단위로 처리된다.
"패킹, packing",,①몇 개의 작은 필드를 하나의 큰 필드로 결합하는 것. ②기억 장소를 절약하기 위해서 두 개 이상의 정보 단위를 하나의 물리적 단위로 결합하는 것. ③데이터나 공백을 부호화하는 방법을 바꿈으로써 정보를 저장하는 데 필요한 기억 공간을 줄이는 절차.
"패턴 인식, -認識, pattern recognition",,"컴퓨터를 사용해서 화상, 문자, 음성 등을 인식하는 것. 문자 인식, 음성 인식 및 화상 인식 등이 있다. 패턴 인식 시스템은 일반적으로 특징 추출과 패턴 정합 부분으로 되어있는데, 특징 추출은 화상 등의 이미지 데이터나 음성 등의 파형 데이터를 분석해서 그 데이터의 고유 특징(패턴)을 추출한다. 시스템은 인식 대상 패턴을 표준 패턴으로 작성해 두었다가, 인식시에 이 표준 패턴과 입력 패턴을 비교(패턴 정합)해서 표준 패턴과 가장 유사한 것을 인식 결과치로 한다. 문자 인식은 인식 대상으로 하는 문자의 종류와 인식 방법으로 분류되며, 음성 인식은 연속적인 문장 음성 인식을 개발 대상으로 한다. 화상 인식은 이미지 데이터의 색이나 농담, 거리 등으로부터 점이나 선, 특정 영역, 배경 등을 추출해서 대상이 되는 물체 등을 인식한다."
"패턴 프로젝터, Pattern Projector",,블루투스로 스마트폰 같은 모바일 기기와 연결해서 원하는 장소에 가상 키보드를 만드는 새로운 입력 장치. 바닥에 나타난 가상 자판을 손가락으로 터치하면 센서가 손가락 좌표를 인식해 모바일 장치로 글자를 전송하는 방식이다. 스마트폰이나 스마트 패드와 같은 작은 휴대 기기의 단점인 입력하는 불편을 덜기 위한 기술이다.
"팩스, Facsimile, FAX",,"문자, 도표, 사진 등의 정지 화면을 화소로 분해하여, 이것을 전기 신호로 바꾸어 전송하고, 수신 지점에서 원화와 같은 모양으로 영구적인 기록 화상을 얻는 통신 방식. 넓은 의미로는 모사 전송과 사진 전송을 총칭하고, 좁은 의미로는 모사 전송만을 가리킨다. 모사 전송과 사진 전송에서 전자는 흑백만을 화소로 하고, 후자는 모든 색조를 포함한다. 팩스에서는 원화를 일정한 순서에 따라 여러 주사선으로 분할하고 이 주사선 순서대로 원화가 가진 명암을 전기적 에너지로 변환하고, 필요에 따라서 다시 변조하여 원거리에 보낸다. 원거리의 복원에는 반대로 조작한다."
"팩스 단말, -端末, facsimile terminal",,"팩스 통신에 사용되는 단말 장치. 송신 측에서는 송신 화면을 주사시켜 화소로 분해한 다음 각 화소의 명암을 광전관으로 전기 신호로 변환시켜 전송하고, 수신 측에서는 신호에 따라 각 화소의 명암을 기록하여 송신 원화와 같은 수신 화면을 얻는다. 수신 기록 방식으로서 사진 전송에는 사진 화학적 기록 방식, 모사 전송에는 방전 기록 방식, 전해 기록 방식, 전자 프린터 기록 방식 등이 이용된다."
"팩스 모뎀, facsimile modem",,"컴퓨터로 팩스를 송수신할 수 있게 해 주는 모뎀. 전화선을 이용한 기존의 통신 모뎀에 영상 데이터 전송을 위해 사용하는 팩스 어댑터를 일체화하여 하나의 제품으로 구성한 장치로서, 컴퓨터로 작성한 문서를 출력하지 않고 그대로 팩스로 전송할 수 있으며, 문자가 쉽게 깨지지 않는다."
"팩스 방송, -放送, facsimile broadcasting",,"문자나 삽화, 사진 등의 화상 정보를 텔레비전 방송 전파로 다중화하여 방송하고, 수신 측에서는 기록지상에 복사되는 시스템. 문자 방송과 같은 원리지만 문자 방송의 경우 영상 정보가 화면에 나타나지 않는 동안(주사선의 수직 귀선 소거 기간)에 문자 정보를 다중, 전송하는 반면 팩스 방송은 팩스용으로 제2부반송파를 만들어서 텔레비전의 음성 채널에 음성 신호와 함께 다중화하는 점이 다르다. 위성의 전파를 통해 다수의 수신자에게 즉시 복사된 정보가 도달되는 점에서 ‘전파 신문’의 성격을 띠며, 지상파로도 실현할 수 있다."
"팩스 서버, fax server",,"팩스 모뎀을 가지고 팩스를 주고받을 수 있는 서버. 네트워크로 연결된 클라이언트에서 팩스를 보낼 수 있도록 하는 기능으로, 받은 메일을 팩스로 전송하거나 웹을 통해서도 팩스를 보내는 기능도 가지고 있다."
"팩스 우편 서비스, -郵便-, Facsimile Mail Service, FMS",,"공중용 팩스 통신 서비스의 한 종류로서, 사서함을 통해 동시에 다수의 상대방에게 팩스 문서를 송신하거나 게시판에 등록된 메시지를 열람 또는 수신하며, 자신의 사서함에 수신된 메시지를 확인하고 이를 다른 사서함 가입자로 송신하거나 자신의 팩스로 송신하는 서비스."
"팩스 정보 필드, -情報-, Facsimile Information Field, FIF",,"ITU-T 권고 T.30의 전송 제어 절차에서 단말 기능을 나타내는 부가 정보를 넣어 두는 필드. 팩스 단말을 제어하는 신호는 팩스 제어 필드(FCF)에 넣어 두며 단말 기능을 나타내는 부가 정보는 FCF에 연이어 24비트, 8비트 단위로 확장 가능한 팩스 정보 필드(FIF)에 넣어 송수신한다."
"팩스 제어 절차, -制御節次, facsimile procedure",,"팩스 단말 사이에서 정보의 전송을 식별, 감시 및 제어하는 일정한 절차. 일반 교환 전화망(STN)에서 팩스의 제어 절차를 규정한 ITU-T 권고 T.30에서는 팩스 통신을 호출 설정, 메시지 전송 전, 메시지 전송, 메시지 전송 후, 호출 해제의 5단계로 나누어 규정한다."
"팩스 제어 필드, -制御-, Facsimile Control Field, FCF",,ITU-T 권고 T.30의 전송 제어 절차에서 팩스 단말을 제어하는 신호를 넣어 두는 필드. 팩스 제어 필드는 고위 데이터 링크 제어 절차(HDLC) 프레임 정보 필드의 최초 8비트로 정의된다.
"팩스 축적 변환 장치, -蓄積變換裝置, Facsimile Storage And Conversion Equipment, STOC",,"팩스 통신망 시스템을 구성하는 장치. 팩스 화상 신호의 축적 외에 팩스 축적 변환 장치(STOC) 또는 팩스 데이터 변환 제어 장치(FDIC) 간의 화상 신호의 송수신, 착신 단말이 사용 중일 때 대기 및 재호출하여 A5판과 A4판 크기의 화면 교환 등의 기능을 갖고 있다."
"팩스 통신 방식, -通信方式, public facsimile",,"①문자, 회화 등을 가능한 한 재생하는 것을 목적으로 하는 전송 방식. 전화 팩스도 이 개념에 포함된다. ②단말 장치로부터 오는 팩스 신호를 국에서 일단 수신, 디지털화한 후에 축적, 변환 등의 처리를 하여 고속의 디지털 전송로로 목적국에 전송하는 통신 방식. 이기종 단말 상호 접속이나 동보 통신과 같은 새로운 서비스가 실현될 수 있다. 또 착신의 경우 특수 호출 신호로 전화기의 벨을 울리지 않고 자동 착신하는 무명동(無鳴動) 호출도 한다."
"팩스 호출 신호, -呼出信號, facsimile calling signal",,"팩스 통신망이 팩스 단말 장치를 전화기로 호출하기 위한 신호. 전화의 착신과 팩스의 착신을 구별하기 위해 전화의 호출 신호가 16Hz인 데 대하여 팩스 호출 신호에는 1,300Hz를 사용하고 있다. 팩스 단말 장치는 팩스 호출 신호를 받음으로써 자동 착신된다."
"팬 아웃, fan out",,"1개의 회로나 장치의 출력 단자에 접속해서 신호를 추출할 수 있는 최대 허용 출력선의 수. 팬 아웃이 많을수록 논리 회로 구성상 제약이 적어서 고속 회로를 꾸미기 쉬으며, 안정성이 커서 취급이 쉽지만, 실제로는 구성 소자나 비용 등 기타 요소와의 균형을 고려해야 하는 점이 있다. 1개의 출력으로 구동할 수 있는 장치의 수량은 그 출력으로부터 얻을 수 있는 전력과 다음 단 입력의 소요 전력에 의해서 결정된다."
"팬 인, fan in",,논리 회로에서 한 게이트에 들어가는 입력선의 개수. 수학적으로 2진 함수는 입력 변수의 개수에 제한이 없으나 실제로는 8~10개가 한계이다.
"팬텀, phantom",,"인체 내부에 흡수된 전자파 분포와 인체 조직에 흡수된 전자파 흡수율(SAR: specific absorption rate)을 조사, 분석하는 등 생체 시스템 연구에서 인체에 대한 대체물로 사용되는 모형.인체가 흡수하는 전자파 에너지의 시간율 측정은 전자파 흡수율(SAR)로 판단한다. 그러나 실제로 이를 측정하는 것은 곤란하기 때문에 인체와 똑같은 소위 팬텀을 만들어 전자파를 조사했을 때 팬텀 내의 전계나 온도 상승 측정, 동물 실험, 전자계 해석에 의한 추정 등을 수행한다. 팬텀은 인체 조직 구조와 유사한 크기의 외형을 갖추고 각 측정 주파수에 인체 조직의 비유전율 입실론(ε), 도전율 시그마(σ), 밀도 로우(ρ)를 갖는 것이 필요하다."
"팬 포커스, pan focus",,"심도가 깊고 밝은 렌즈를 써서 화면내의 모든 피사체가 초점이 맞아 있도록 촬영하는 기법.  아웃포커스나 실렉티브 포커스와는 반대로 사진 전체가 깨끗하고, 입체감이 있으며, 현실감이 강조된다."
"팬 포트, pan pot",,스테레오 음향 재현시 음원의 움직임이나 현장감을 분명하게 하기 위한 가변저항 조절기. Panoramic(파노라마)과 POTentiometer(전위차계)에서 나온 용어다.
"퍼머링크, permanent link, permalink",,"블로그나 게시판, 포럼 등에 올려진 게시물에 어느 경우에나 연결될 수 있는 절대적인 위치의 불변 주소(URL). 일반적으로 게시물의 주소는 서버내의 고정된 파일 위치이거나, 데이터베이스에 저장된 데이터를 프로그램이 가져와 화면에 뿌려 준 가상의 주소로서 경우에 따라서는 복사 방지를 위해 실제 주소 대신에 프로그램만이 인식할 수 있는 표현 방식을 사용하거나, Fancy URL처럼 보다 간단한 주소를 사용하기도 한다. 실제 게시물이 있어도 이처럼 표현 방식이 바뀌면 접속이 안되는 경우가 생긴다. 또한 블로그 주소를 옮기거나 복사한 게시물 또는 오래되어 아카이브로 저장된 게시물들은 최초 게시물을 기준으로 했던 링크들로는 더 이상 접속될 수가 없게 되는 경우도 생긴다. 퍼머링크는 문서자체에 불변 URL을 주는 것으로 어떠한 경우에나 원래의 게시물에 접속할 수 있게 해 준다."
"퍼베이시브 컴퓨팅, Pervasive Computing",,"일상생활 구석구석을 파고드는 컴퓨터 관련 기술. 사무실 밖이나 자동차 안, 어느 곳에서든지 자유롭게 회사의 정보망에 연결해 업무를 처리하고, 교통 상황이나 기상 같은 간단한 정보 조회는 물론 금융 업무도 볼 수 있도록 정보화 환경을 제공한다. 스마트폰, 개인 휴대 정보 단말기(PDA), MP3 플레이어와 같은 손안에 드는 제품, 인터넷 TV나 인터넷 냉장고 따위에 컴퓨터와 인터넷 기술이 적용되는 환경을 말한다."
"퍼블리즌, publizen",,"사이버 공간에서 자신의 일거수일투족을 공개하거나 개인적인 삶과 생각을 널리 알리기를 좋아하는 젊은이를 가리키는 말. 인터넷과 정보 기술(IT)의 발달에 따라 글, 사진, 동영상 등을 블로그나 미니 홈피에 올려 자신을 적극적으로 전파해 유명해지기를 바란다. publicity와 citizen의 합성어이다."
"퍼블릭 클라우드 서비스, Public Cloud Service",,누구나 이용할 수 있는 클라우드 서비스. 데이터의 외부 저장에 대한 불안감 등으로 기업이 독자적으로 사용하는 프라이빗 클라우드 서비스의 상대적 개념이다.
"퍼센트 기준선, -基準線, percent reference line",,"다음과 같이 정해진 x 퍼센트 진폭을 갖는 기준이 되는 선. &nbsp;여기서 PBA는 펄스 베이스 진폭이고, PTA는 펄스 톱(top) 진폭이다."
"퍼센트 도전율, -導電率, percentage conductivity",,도체 등의 도전성을 비교하기 위해서 사용되는 표준 연동(軟銅)의 도전율을 100%로 표시한 것. 표준 연동의 도전율은 20℃일 때 길이 1ｍ에서 1㎟의 균일 단면적을 가진 표준 연동의 저항을 1/58=0.01724[Ω]으로 하고 있다.
"퍼스널 브로드밴드, personal broadband",,"개인이 빠르게 이동하면서도 현재의 유선 초고속인터넷 수준 이상의 초고속 통신을 할 수 있게 되어 통신의 중심이 개인 환경화 되는 것을 개념적으로 표현하는 말. 와이브로의 등장으로 현실화 된 모바일 브로드밴드가 서비스를 공급하는 네트워크 중심의 개념이라고 한다면 퍼스널 브로드밴드는 네트워크가 유비쿼터스 환경의 인터넷으로 대체되고, 사용자와 콘텐츠가 통신의 중심이 되는 개념이라 할 수 있다. 따라서, 퍼스널 브로드밴드를 유선전화의 등장, 이동전화의 등장, 초고속인터넷의 등장에 이은 통신의 새로운 파라다임으로 보는 견해도 있다."
"퍼스널 시스템 2, Personal System 2, PS/2",,"미국 IBM사가 1987년에 발매한 새로운 개인용 컴퓨터(PC) 시리즈. 운영 체계는 OS/2를 채용하고 32비트 버스인 MCA (microchannel architecture)를 탑재하고 있는 것이 특징이다. 1994년 이후에는 탁상용 컴퓨터의 브랜드 명칭을 모두 IBM PC로 통일하는 방침에 따라 PS/2, PS1과 같은 브랜드 명칭은 사용되지 않는다."
"퍼스 모형, -模型, Peirce model",,미국의 철학자 찰스 샌더스 퍼스(Charles Sanders Peirce)가 도입한 기호학 모형. 사물(object)과 기호(Sign) 그리고 해석(interpretant)의 3가지 요소 사이의 관계로 언어 등 사람 간의 통신(communication) 수단을 분석한다.
"퍼스트, Future Internet Research for Sustainable Testbed, FiRST",,"미래 인터넷 테스트베드 구축 및 관련 핵심 기술 개발 프로젝트 명칭. 한국전자통신연구원(ETRI)에서 주도하고, 5개 대학(충남대학교, 광주과학기술원, 한국과학기술원, 포스텍, 경희대학교)이 참여하여 미래 새로운 인터넷 구조와 프로토콜들을 시험할 수 있는 테스트베드 구축을 통해 관련 핵심 기술 개발을 위한 연구를 진행한다. 2010년에 추진되었다. 퍼스트(FiRST) 프로젝트는 미국의 네트워크 혁신을 위한 글로벌 환경 구축 프로젝트 GENI(Global Environment for Network Innovations), 유럽의 미래인터넷 연구·실험을 위한 프로젝트 FIRE(Future Internet Research &amp; Experimentation) 처럼 미래 인터넷 테스트베드의 한국판 테스트베드 프로젝트이다."
"퍼스트 마일 이더넷, Ethernet in the First Mile, EFM",,"서비스 제공 센터와 고객과의 연결에 있어서 기가비트 이더넷을 통해 음성, 영상, 데이터 등 혼성 네트워크 서비스를 제공하는 이더넷 기술. 서비스 제공 센터는 EFM을 사용하여 고객에게 고성능의 광대역 접근이 가능한 서비스를 제공한다. 이더넷은 ATM등 경쟁 기술에 비해 같은 속도의 유사한 기능 장치에서 적어도 5-20배까지의 가격 경쟁력이 있으며, EFM 솔루션은 고속 데이터, 방송 비디오, 주문형 비디오, 비즈니스 인터넷 거래, 가상 사설 망과 같은 서비스를 전달한다."
"퍼즈 시험, -試驗, Fuzzing","동의어 : 퍼징, Fuzz Testing","소프트웨어의 취약점을 찾기 위해 무작위로 데이터를 입력하여 예외 오류를 발생시킨 후 원인을 분석하는 시험. 주로 프로그램 충돌이나 소스 코드 내의 오류, 잠재적인 메모리 누수와 같은 예외적인 상황을 찾을 때 사용한다. 퍼즈 시험 개념의 기원은 1950년대 펀치 카드에 데이터를 저장할 때 임의의 수를 입력하여 예기치 않은 반응을 보이는지 검사하고 수정하는 테스트에서 출발한다. 1988년 위스콘신(Wisconsin) 대학교의 바턴 밀러(Barton Miller) 교수는 소스 코드의 오류들을 체계적으로 분석하고, 다양한 소프트웨어를 체계적으로 평가하기 위해 퍼즈 시험(퍼징)을 처음 개발하였다. 초기 퍼징 툴은 유닉스(Unix) 환경에서 명령줄(command-line) 파라미터로 무작위 데이터 파일을 입력하는 형태였다. 후에 명령줄 애플리케이션 외에 네트워크 프로토콜, 웹 애플리케이션 등 다양한 형태의 퍼징 툴이 등장하였다. ※ 위스콘신 대학교 퍼즈 테스트 웹에 소스 코드를 포함한 퍼징 툴, 시험 절차, 디버깅 툴, 원 자료 결과 등이 공개되어 있다. 퍼징은 테스트 데이터 발생 방법에 따라 변이 기반(Mutation-Based) 또는 생성 기반(Generation-Based) 퍼징 프로그램으로 구분한다. 변이 기반 방식은 기존 데이터 샘플을 변형시켜 만든 테스트 데이터로 시험하고, 생성 기반 방식은 입력 모델에 기반을 두어 새로 정의한 테스트 데이터를 실행시켜 소프트웨어의 취약점을 찾는다. 또 소프트웨어 내부 구조에 대한 지식 여부에 따라 화이트박스 시험(white-box testing), 그레이박스 시험(grey-box testing), 블랙박스 시험(black-box testing) 형태가 된다. 화이트박스 시험은 내부 구조를 아는 상태에서, 블랙박스 시험은 모르는 상태에서, 그레이박스 시험은 일부만 아는 상태에서 소프트웨어 동작을 시험한다. 보안 분야에서는 소스 코드의 취약점을 알아내기 위해 소스 코드 분석 대신 퍼징을 사용한다. 제로데이 공격(zero-day attack, 보안 취약점이 패치되기 전 이를 악용해 공격하는 해킹 기법)을 파악하는 데에도 사용하는 것으로 알려져 있다. 반면, 퍼징은 입력 가능한 변수 모두를 테스트하기에 막대한 시간과 비용이 요구되며, 소프트웨어의 오류를 완벽하게 제거하는 것이 불가능하다는 취약점이 있다."
"퍼지 검색, 檢索, fuzzy search",,"찾고자 하는 정보의 전문적인 용어, 저장장소 및 철자를 정확히 알지 못해도 원하는 정보를 적재적소에서 찾을 수 있는 지능형 검색 기능."
"퍼지 논리, -論理, fuzzy logic",,"개념(concept)이 적용되거나 적용되지 않는 상황 사이에 분명한 경계가 존재하지 않을 때, 애매 모호한 상황을 여러 근사값으로 구분지어 놓는 논리. 예를 들어, ‘X는 큰 수이다.’라는 문장을 퍼지 논리로 표현하면 ‘fuzzy proposition:X는 큰 수이다. fuzzy set:(X(0, 5), 0.05), (X(5, 5,000), 0.10), ((X＞5,000), 0.85)’가 된다."
"퍼지 방식, -方式, fuzzy formula",,"퍼지 논리에서의 법칙. 일반적으로 진리값이 참, 거짓으로 결정되는 식이 아니고 (0, 1)의 범위에서 결정된다."
"퍼지 시스템, fuzzy system",,"모호성을 포함하는 시스템. 다목적, 대규모, 측정 불능, 인간의 주관 등 모호한 표현을 한 것으로서, 수량적인 해석은 퍼지 집합을 이용하여 행하는 것이 하나의 방법이다."
"퍼지 컴퓨터, fuzzy computer",,"인간의 지능 처리 기능을 적용한 컴퓨터. 현재의 디지털 컴퓨터는 모든 정보를 2개의 값으로만 처리하기 때문에 전혀 애매모호성이 없는 것이 특징이다. 즉, 고도의 논리에 따라 동작하는 최고로 정확한 기계이다. 그러나 사람은 직감과 경험에 의한 융통성(즉, 퍼지) 있는 행동을 한다. 이와 같은 사람의 행동과 동작을 컴퓨터에 적용하고자 하는 것이 퍼지 컴퓨터이다. 사람의 뇌가 하는 일은 본래 애매모호해서, 뇌가 하는 제어 방식에 가까운 제어를 하는 컴퓨터의 개발이 각 방면에서 시도되고 있어 컴퓨터계의 새로운 분야 개척에 주목하고 있다."
"퍼트 연결망, -連結網, PERT network",,"퍼트를 이용하려면 주어진 목적을 달성하는 데 수행할 모든 작업을 열거하여 전체 프로젝트의 포괄적인 분석이 필요한데, 이러한 작업의 순서 관계를 나타내기 위하여 연결망으로 나타낸 것. 이 분석이 실현되게 하려면 매우 철저하고 상세한 기술이 필요하다. 필요한 정보를 밝히고 제품의 완성에 가장 큰 시간 제약을 가지는 영역을 강조할 수 있다. 또한 완성하는 데 과도한 시간을 요하는 여유 영역을 강조한다."
"퍼트 자유 부동, -自由浮動, PERT free float",,①프로젝트에서 전체적 지연에 영향을 미치지 않는 특정한 작업을 중단시키기 위해 사용하는 것. ②여러 개의 단위 작업들이 서로 연결되어 있을 때 임계 경로(critical path)에 있지 않은 단위 작업들의 지연 가능한 여유 시간.
"퍼트 최종 시작일, -最終始作日, PERT latest start date",,전체의 일이 요구된 날짜까지는 다 수행될 수 있도록 하면서 각각의 일을 가능한 한 늦게 시작할 수 있는 날짜. 작업 계획에서 특정한 일이 완료될 수 있는 날짜를 추정하는 데 사용한다.
"퍽, puck",,"도형 처리 평판(graphics tablet)과 함께 사용되는 위치 지정 도구(pointing device)의 일종. 퍽은 공학적 설계 등의 응용에 많이 사용되는 마우스와 비슷한 모양의 장치인데, 항목이나 명령 선택용의 버튼이 붙어 있으며 한 쪽 끝에서부터 투명한 플라스틱 부분이 나와 있고 거기에 가느다란 십자 선이 인쇄되어 있다(그림 참조). 이 십자 선의 교차점은 도형 처리 평판상의 위치를 가리키기 위한 것이다. 위치를 가리키면 그 위치가 표시 화면상의 특정 위치에 매핑(mapping)된다. 십자 선이 투명한 표면상에 인쇄되어 있으므로, 사용자는 하나의 도면이나 그림을 도형 처리 평판과 퍽 사이에 두고 그림의 선을 따라 십자 선을 이동함으로써 쉽게 그 그림을 그릴 수 있다."
"펄, perl",,주로 유닉스계의 운영 체계(OS)로 사용되고 있는 프로그램 언어. WWW 서버의 백 앤드(back end) 처리를 실행하는 게이트웨이(gateway) 프로그램의 개발 등에 이용되고 있다.
"펄스, pulse, impulse",,"아주 짧은 시간 동안에 큰 진폭을 내는 전압이나 전류 또는 파동. 1회의 경우와 일정한 주기를 두고 되풀이되는 경우가 있는데, 1회의 것을 임펄스, 주기적인 것을 펄스로 구별하여 부르는 수도 있다. 일반적으로 두 경우 모두 펄스라고 총칭하는 경우가 많다."
"펄스 계수 검파기, -計數檢波器, pulse-count detector",,"주파수 판별기의 일종. FM 피변조는 조밀파(租密波)이므로 이것을 진폭 제한기에 의해 폭이 일정한 구형파로 고치고, 미분 회로를 통하면 조밀파에 따른 펄스가 얻어진다. 이 펄스를 1안정 멀티바이브레이터(one-shot multivibrator)에 의해 펄스 폭이 일정한 펄스로 변환하여, 적분 회로를 통해서 가청 주파 신호로 복조하는 방식이다. 이 방식은 조정 부분이 없고 동작이 안정적이라 일그러짐이 적은 이점은 있으나 복조 감도가 낮고, 중간 주파수가 높은 경우에는 펄스로 변환하기가 어려운 결점이 있다."
"펄스 계수기, -計數器, pulse counter",,"회전 수, 주파수, 전압, 시간 등을 전기 신호의 펄스로 바꾸어서 이 신호를 계수하는 것. 실제로 펄스를 계수하려면 ON/OFF의 신호를 2진수로 하여 계수하고, 다시 10진 계수 회로를 구성하여 표시한다. 계수 회로는 플립플롭 회로(flip-flop circuit)를 기반으로 한 논리곱(AND), 논리합(OR), 부정합(NOT)의 기본 회로로 구성되어 있다."
"펄스 레이더, pulse radar",,펄스 폭(pulse width)에 비해 그 간격(interval)이 충분히 넓은 펄스를 사용하는 레이더.
"펄스 레이저, pulse laser",,"일반적인 레이저로는 펄스 모양의 출력이 얻어지지만, 특히 연속파 레이저(CW laser)에 대비하여 말할 때 일컫는 용어."
"펄스 밀도 변조, -密度變調, Pulse Number Modulation, PNM",,"펄스 변조 방식의 일종으로, 변조 신호의 크기에 따라서 진폭이나 폭(width)의 일정한 단위 펄스의, 일정 시간 내에서의 수를 변화시켜 변조하는 방식. 이것은 펄스 주파수 변조(PFM)에 비해 펄스 상호 간의 위치가 변화하지 않는 것이 다르다."
"펄스 반향 시험기, -反響試驗器, Pulse Echo Tester, PT",,"선로에 극히 짧은 폭의 펄스를 넣어 주면 선로상의 임피던스 부정합에 의해 반사점에서의 그 반사 계수에 비례한 극히 적은 것이 반사하여 송단으로 되돌아오는데, 펄스 발생기와 수상관을 조합하여 이 반사파를 관측해서 선로의 임피던스 부정합을 측정하는 시험기. 현재 나선용은 폭이 20µsec인 펄스의 부정합 정도의 측정에, 케이블용은 동축 케이블의 폭이 0.05, 0.1, 0.2µsec인 펄스의 부정합 측정에 사용되고 있다."
